geo,B051,B052,B081,B089,C101,C103,C104,C105,C106,C107,C108,C110,C131,C132,C133,C139,C141,C151,C152,C161,C162,C171,C172,C181,C182,C191,C201,C202,C203,C204,C205,C206,C211,C212,C221,C222,C231,C232,C233,C234,C235,C236,C237,C239,C241,C242,C243,C244,C245,C251,C252,C253,C254,C255,C256,C257,C259,C261,C262,C263,C264,C265,C266,C271,C272,C273,C274,C275,C279,C281,C282,C283,C284,C289,C291,C292,C293,C301,C303,C309,C310,C321,C322,C323,C324,C325,C329,C331,C332,D351,D352,D353,E360,E370,E381,E382,E383,E390,F411,F412,F421,F422,F429,F431,F432,F433,F439,G451,G452,G453,G454,G461,G462,G463,G464,G465,G466,G467,G469,G471,G472,G473,G474,G475,G476,G477,G478,G479,H492,H493,H494,H501,H502,H521,H522,I551,I559,I561,I562,I563,J581,J582,J591,J592,J601,J602,J611,J619,J620,J631,J639,L681,L682,L683,M691,M692,M701,M702,M711,M712,M721,M722,M731,M732,M742,M749,M750,N772,N773,N781,N782,N783,N791,N799,N801,N811,N812,N813,N821,N822,N823,N829,S951,S952,B061,B062,B071,C102,C109,C142,C143,I552,I553,M741,M743,N771,N802,N803,C120,C267,C302,C304,H504,H511,H512,N774,B091,C192,H491,H495,H503,H531,H532,J612,J613,B072,B099,C268
ES,3666,0,11759,2842.0,83250,31098,12450,23778,5839,76008.0,46558,44932,4385.0,5434,5242.0,22910,39017.0,9075.0,29493.0,6463,40649,9014.0,32402.0,58136,1120,47,28634,1823,12108.0,23811,11951.0,2148.0,7609,30886,20924,65297,16562,2257.0,16182,4995.0,6335,18052.0,17029,4891.0,21205,6329.0,2545.0,12100.0,15672,81017,11893.0,1556.0,1872.0,21191.0,52322,19304,30764,6603.0,2121,4480.0,980.0,8532.0,1780.0,23962,2043.0,6062.0,8433.0,9683.0,7613.0,16730.0,39993,7165,7118.0,25949,63628.0,8187.0,63703.0,10122.6,20708.0,1933.0,55727,6551,1244,1476.0,3105,18477.0,7189,55749,13094,32992,4614.0,908.0,38895,5207.0,69848,25262.0,8685,1409.0,85573.0,344527,42074,23821,17718,29836,278214.0,124030,45408,82222.0,127468.0,45757.0,7608.0,73065,30934,323073.0,220443.0,54664.0,115128,173220.0,6606,478690.0,234438.0,48729.0,42547.0,192165.0,77491,458574,43028.0,26382.0,1848.0,173995.0,302611.0,3116.0,3191.0,22655,193089,210193,4511.0,415376.0,116515.0,429193.0,40768.0,5591,28936.0,933.0,7049.0,20468.0,36675.0,14543,221677.0,17963.0,2777.0,1893,113259.0,74557.0,160836,183220.0,31883,58454,213849,49835,32010,2092,91582,15048,13843.0,47366,19283,8652,31567.0,10608.0,157803,6575.0,44430.0,8256.0,112501,53919.0,470892,39271.0,19319,90044,18681,151903,19907,31819,512.666666666667,20.0,53,18372,11655,404,4923,27997.0,6945.0,9026,10290,15733.0,5953,930,2265,560.0,10852,0.0,45.0,27448.0,847,417,204,8708,13000,0,336.0,0,0,10492,1010,1192.0,38.0,0.0
FI,0,0,1552,2347.0,9000,1635,194,6307,802,9618.0,6516,3383,139.0,49,292.333333333333,3005,3788.0,382.0,1145.0,8702,12660,18815.0,3492.0,9016,144,0,7753,9,1705.0,946,2545.0,25.0,95,4544,2279,10990,3651,53.0,284,455.5,766,6585.0,1400,1757.0,9016,630.285714285714,0.0,3140.0,1758,12007,1114.0,1520.5,531.0,270.0,18544,2782,5415,1969.0,384,16075.0,203.0,6214.0,2184.0,11838,28.0,1598.0,1464.0,800.0,2128.0,11470.0,14926,4557,2161.0,16678,2769.0,3295.0,898.0,6008.0,1384.0,265.0,7414,802,123,960.0,128,1951.0,1148,13673,3774,12012,50.0,1582.0,1702,640.0,2469,2049.0,1575,406.0,985.0,70240,9303,7972,2262,20107,46763.0,14023,18136,14530.0,18370.0,9963.0,1126.0,7400,2222,9161.0,19460.0,6539.0,21240,19577.0,4401,83499.0,6219.0,4836.0,4054.0,22975.0,7484,36571,390.0,2342.0,10.0,0.0,45738.0,5739.0,3502.0,7112,24174,10131,728.0,43352.0,12060.0,3887.0,15753.0,1838,4026.0,1030.0,423.0,805.0,6735.5,384,50685.0,3806.0,817.0,0,0.0,0.0,5789,18676.0,0,20399,40487,5106,4944,135,10634,1143,1733.0,4768,2355,712,3275.0,706.0,45154,3354.0,2750.0,2336.0,8523,13932.0,46040,2264.0,2070,5043,1187,3675,1273,2656,0.0,0.0,0,1254,1053,84,205,596.0,456.0,2812,2476,1280.0,981,1,0,85.25,0,466.0,44.2,4511.0,185,279,0,0,0,0,215.666666666667,0,4278,5907,0,1913.0,351.0,2.0
FR,0,0,18176,1880.0,124337,23088,3588,60079,14468,228674.0,83505,50526,3095.0,5960,2806.0,30233,40978.0,22332.0,5498.0,19011,47879,15586.0,49618.0,70431,1199,0,54690,5797,11818.0,51051,21524.0,680.0,2895,85954,46049,109423,38863,3814.0,6550,8630.0,6086,38946.0,10074,5436.0,21601,10534.0,6337.0,19135.0,19761,77459,8017.0,3055.57142857143,6588.0,41384.0,103673,24607,45544,42756.0,5742,15720.0,1672.4,52520.0,4973.0,45809,3659.0,25036.0,10954.0,13711.0,9175.0,56725.0,62712,16982,6563.0,32961,122606.0,23400.0,84417.0,21597.0,110928.0,3650.0,49993,18870,2297,4538.0,2560,51173.0,12185,145091,82487,149117,16697.0,24483.0,38679,15107.0,43054,28990.0,34693,6331.0,20274.0,153676,154579,53477,21324,81907,466909.0,460093,401040,172770.0,143824.0,85554.0,15204.0,120268,44373,148265.0,217960.0,50458.0,209994,239128.0,41170,693501.0,109126.0,18038.0,16282.0,195469.0,78191,553589,130093.0,171956.0,2021.0,300896.0,347563.0,5377.0,7788.0,60153,208219,148569,5053.0,623383.0,124091.0,73190.0,82562.0,58838,46181.0,5972.0,8241.0,23599.0,106916.0,14094,396376.0,40935.0,8674.0,4520,179161.0,132497.0,151410,159643.0,81567,231332,307776,67323,73713,2487,113453,21190,25646.0,42013,23167,38209,34913.0,5924.0,812784,56275.0,32033.0,9775.0,160269,5276.0,425532,83049.0,46700,44079,17467,159728,36693,47035,0.0,0.0,0,12542,18688,295,6568,42813.0,10211.0,34459,19115,22730.0,16489,1146,1838,1954.0,14768,2246.0,1573.5,64258.0,1961,3549,375,0,23567,4639,2281.0,241896,12891,37026,3263,521.0,112.0,89.4
HR,0,0,2098,154.5,11036,1472,976,4798,1073,23069.0,8989,7316,516.0,523,658.0,2814,13358.0,4883.25,5811.75,7362,9038,552.0,3793.0,8269,100,0,2707,137,661.5,1934,702.0,0.0,0,4857,920,9383,2050,15.0,977,945.0,1355,3095.0,2811,568.0,478,361.0,153.0,792.0,2439,13271,791.0,1263.0,1710.0,620.6,5514,2021,5491,335.0,1039,1871.0,47.3333333333333,1309.0,110.5,5645,54.0,1436.0,774.0,549.0,2062.0,2997.0,3216,1166,639.0,3065,235.0,283.0,2090.0,6110.0,719.0,111.5,9721,1151,60,167.0,142,1295.0,1634,9849,1433,12248,1760.0,731.0,8563,576.0,9440,1014.0,1830,1528.0,2260.0,33538,14875,4358,5736,3613,20233.0,13529,4154,6354.0,9422.0,5277.0,317.0,6327,1937,8814.0,13481.0,3136.0,3910,12860.0,20729,69726.0,9613.0,2932.0,1439.0,11201.0,2773,33033,5334.0,4033.0,2232.25,19573.0,22209.0,3415.0,696.0,1678,19680,26492,550.0,30582.0,1099.0,34651.0,4910.0,599,1312.0,330.0,970.0,4241.0,6589.0,329,14445.0,2122.0,420.0,1786,4309.0,5757.0,10854,14337.0,1492,7377,19487,4245,2516,152,5447,1475,1145.0,1133,2338,925,3149.0,186.0,5725,389.0,5845.0,601.0,14162,514.0,9693,2075.0,372,837,347,890,1554,2636,0.0,7852.0,0,1745,797,15,3295,3177.0,1098.0,1684,1000,1065.0,163,27,791,111.0,571,318.75,87.0,1127.0,0,1,2563,313,1931,659,20.0,9424,1652,2106,36,0.0,26.75,0.0
HU,7,136,2705,120.0,26021,8113,990,6578,2256,29930.0,11676,13189,1497.0,733,310.0,6853,19932.0,4132.0,7242.0,4684,12713,878.0,10620.0,14847,262,664,8185,817,1244.0,3015,1104.0,19.0,698,16879,12228,33507,4761,913.0,1648,5560.0,786,5873.0,1501,2217.0,5216,161.0,1900.0,4357.0,5588,25067,3373.0,270.0,331.0,2371.0,27786,5826,7542,11216.0,7132,12860.0,0.0,4255.0,722.0,13727,157.0,9514.0,3074.0,8391.0,4896.0,25402.0,17906,5436,1388.0,9813,18767.0,4225.0,59632.0,321.0,424.0,942.0,16627,1098,183,1289.0,2661,12651.0,3784,15091,5422,14239,4133.0,6410.0,21395,2959.0,9184,3868.0,2581,760.0,5988.0,48744,16304,15356,6441,7375,52761.0,22267,19296,26970.0,24269.0,13956.0,1280.0,19091,10707,32778.0,33656.0,7030.0,12345,32265.0,19637,127244.0,32749.0,6931.0,8200.0,30148.0,9329,78537,8010.0,16828.0,2834.0,48724.0,66736.0,6.0,4.0,10105,43874,22511,1381.0,70348.0,14015.0,16666.0,9857.0,4163,6271.0,612.0,864.0,2336.0,6143.0,1156,60273.0,11331.0,3336.0,19947,31452.0,13891.0,15252,53564.0,5412,41219,40594,8105,10573,1756,12242,3559,2447.0,18196,2858,1600,4627.0,13515.0,57825,2123.0,4892.0,989.0,20853,12842.0,31695,6614.0,10460,2066,4464,24817,4141,6632,13.0,67.0,0,52,4637,111,2176,2324.0,401.0,2248,3757,3133.0,4486,657,1321,1023.0,3372,0.0,110.0,699.0,138,274,1079,5259,16089,834,669.0,31506,4023,11964,53,88.0,83.0,0.0
IE,0,0,1470,0.0,15041,1423,106,6657,243,6006.0,7359,3965,92.5,412,170.0,1180,774.0,0.0,0.0,986,3300,53.0,2962.0,5004,709,0,5079,0,348.0,732,1070.0,0.0,2482,10567,711,7494,1165,64.0,134,292.0,573,3397.0,980,956.0,765,672.0,282.0,905.0,147,3834,1884.0,37.0,3.0,307.0,3898,1137,2390,6067.0,4268,507.0,0.0,1917.0,1803.0,1857,0.0,711.0,119.0,598.0,683.0,2695.0,5370,1163,678.0,1326,169.0,507.0,2159.0,130.0,57.0,24.0,4358,911,63,148.0,0,24549.0,1734,5306,762,8178,0.0,11.0,571,865.0,2777,2085.0,1640,87.0,2179.0,23177,2628,2129,2110,1220,29709.0,23153,13555,13611.0,11579.0,5574.0,259.0,7477,2815,23390.0,17751.0,10202.0,10393,15990.0,5546,86681.0,12515.0,11910.0,4506.0,17205.0,9484,66598,510.0,2870.0,3.0,27320.0,0.0,314.0,319.0,2956,12324,47982,0.0,58163.0,11321.0,39140.0,0.0,0,4922.0,379.0,1340.0,2603.0,6692.0,0,42529.0,0.0,1007.0,0,10899.0,11683.0,18613,24392.0,2180,22175,21614,2703,3485,482,6160,3226,2123.0,4707,3651,991,8294.0,30742.5,3571,2061.0,3467.0,2228.0,0,1294.0,25058,4828.0,1773,8702,1229,7068,1038,1821,13.0,0.0,0,2373,2191,0,0,0.0,0.0,3754,979,2107.0,7013,0,0,0.0,0,0.0,0.0,7267.0,174,406,32,0,0,0,91.0,0,0,3076,0,1283.0,48.0,0.0
IT,0,0,13930,2077.0,57364,29603,10300,43055,9595,168051.0,58150,37869,17842.0,31174,25571.0,49878,165387.0,61114.0,79948.0,15123,98605,10861.0,60312.0,82080,710,271,37679,2228,19098.0,26173,19658.0,2101.0,12084,44963,39154,132332,35408,2495.0,26441,11711.0,8101,34906.0,37415,11180.0,43642,13686.0,15578.0,18136.0,28144,157830,12296.0,2536.0,7067.0,38503.0,131126,52475,100671,34611.0,5032,14896.0,2228.0,27606.0,12366.0,52865,2859.0,16609.0,15978.0,35942.0,31769.0,104212.0,150971,31427,36225.0,128864,65125.0,10297.0,83492.0,22229.0,32661.0,16802.0,136185,30584,1916,4751.0,2959,57945.0,19184,111980,46404,63016,21604.0,3856.0,29545,9438.0,92324,19274.0,25962,6468.0,3454.0,335552,43670,18953,21042,39319,441372.0,400725,52484,92067.0,194137.0,56319.0,16533.0,253727,29118,180725.0,255391.0,53049.0,98506,210988.0,42002,474034.0,218885.0,55125.0,29306.0,204898.0,94735,579019,121910.0,41837.0,1353.0,166442.0,303168.0,34211.0,10274.0,18738,314680,196086,991.0,596424.0,120796.0,327248.0,33163.0,1863,22003.0,1607.0,2928.0,23864.0,54493.0,13245,246228.0,109833.0,5227.0,31348,183993.0,72167.0,220871,258980.0,28978,103029,250870,33918,21028,2889,54185,10369,18397.0,113093,14775,7125,23018.0,3327.0,216827,875.0,37311.0,8042.0,63804,24047.0,430154,37926.0,21744,54514,9986,165508,12248,32393,445.0,12437.0,0,5423,7323,2049,31070,46156.0,8168.0,46526,8909,10002.0,1601,4983,599,1942.0,10745,0.0,594.0,20521.0,752,1599,1864,13021,38116,2137,2000.0,0,0,16652,461,37.0,0.0,94.0
LT,0,0,1314,1154.0,7795,1200,108,7528,1279,9798.0,4321,3481,1477.0,1006,590.0,5350,18416.0,643.0,443.0,8393,14354,243.0,3862.0,4433,7,0,3773,15,412.0,526,273.0,417.0,0,698,383,8120,1838,0.0,448,663.0,0,3220.0,1428,461.0,0,14.5,412.0,0.0,204,4723,1313.0,0.0,0.0,649.0,1660,914,4255,776.0,100,469.0,0.0,1278.0,62.75,1543,0.0,942.0,540.0,1947.5,64.0,656.0,3837,510,700.0,693,131.0,739.0,2859.0,890.0,97.0,478.0,27114,1556,0,186.0,169,0.0,1597,8621,483,6020,1447.0,6093.0,5632,710.0,3470,1840.0,1591,0.0,2064.0,42778,8629,7716,1143,3341,16843.0,14322,6382,9741.0,15895.0,11956.0,168.0,1514,3495,14150.0,17487.0,3285.0,11847,23791.0,814,53234.0,2394.0,5998.0,2298.0,17457.0,3801,27629,18183.0,6598.0,10822.0,14609.0,55763.0,0.0,1333.0,2666,17611,5714,34.0,23877.0,3970.0,5247.0,3775.0,427,807.0,145.0,172.0,376.0,3696.0,347,13485.0,2910.0,386.0,1495,13397.0,7461.0,6316,7700.0,1063,9677,13467,2122,1069,146,7697,1884,1598.0,1827,889,1109,2065.0,1376.0,7619,663.0,2469.0,609.0,7759,2198.0,15193,1739.0,423,1564,462,2199,1502,1860,255.0,0.0,0,4888,2106,191,1836,1695.0,40.0,948,2349,1641.0,3194,211,0,395.0,0,0.0,0.0,515.0,42,25,0,0,0,0,130.0,6574,1941,2017,36,0.0,0.0,0.0
LU,0,0,252,0.0,1421,0,0,0,0,2612.0,0,488,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2358,0,0.0,0,4.0,0,664.0,106,0.0,0,0.0,0.0,0.0,0,1389,0.0,468.0,0.0,0.0,1071,75,411,0.0,0,0.0,0.0,0.0,0.0,386,0.0,0.0,0.0,0.0,0.0,0.0,792,0,0.0,0,0.0,339.0,0.0,0.0,0.0,0.0,159,19,20,0.0,0,514.0,0,277,173,0,0.0,168.0,138,0.0,640,149.0,284,0.0,1023.0,11019,4240,309,0,980,11153.0,7879,5091,4842.0,1200.0,1005.0,121.0,1156,409,3617.0,2197.0,1739.0,2902,4838.0,277,7982.0,1611.0,2361.0,724.0,2427.0,1077,0,135.0,0.0,0.0,0.0,7362.0,0.0,0.0,0,0,3062,0.0,9620.0,2956.0,3130.0,976.0,468,523.0,31.0,0.0,0.0,0.0,486,8740.0,386.0,299.0,59,2033.0,1576.0,4407,12768.0,1333,2564,5762,710,0,6,1396,80,101.0,0,256,118,378.0,0.0,10926,0.0,596.0,0.0,0,387.0,9740,1012.0,1128,132,154,591,39,232,0.0,0.0,0,0,0,0,0,110.0,188.0,290,280,424.0,34,7,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,665,0,0.0,0.0,0.0
LV,0,0,981,2161.0,4760,836,139,3277,452,5575.0,2349,2309,52.0,221,83.0,2656,8668.0,206.0,225.0,13999,11766,48.0,1335.0,3467,22,4,760,36,548.0,1114,236.0,104.0,82,1956,241,2703,1689,4.0,269,201.0,312,2235.0,435,71.0,279,358.0,89.0,254.0,17,5639,480.0,0.0,14.0,136.0,1743,705,2382,648.0,61,395.0,105.0,388.0,1.0,1581,2.0,1043.0,106.0,40.0,165.0,634.0,1705,561,288.0,293,188.0,507.0,1007.0,910.0,57.0,25.0,6625,211,15,137.0,311,626.0,1110,5417,416,5284,1325.0,4014.0,1761,1647.0,3169,408.0,576,98.0,1289.0,24090,8532,5111,1368,1136,12567.0,8845,5090,3383.0,9663.0,5389.0,228.0,2599,1196,9366.0,9629.0,2671.0,5567,12778.0,2445,40087.0,3098.0,3158.0,1912.0,10168.0,2871,23760,5466.0,3981.0,3153.0,13647.0,25085.0,606.0,197.0,1889,25513,5271,32.0,20043.0,3083.0,3199.0,2871.0,107,778.0,113.0,191.0,483.0,2644.0,746,11867.0,4787.0,735.0,1364,16039.0,13605.0,4201,10717.0,393,5724,7005,2170,774,75,5375,1633,565.0,2189,833,325,1706.0,1007.0,1308,1596.0,1936.0,459.0,5402,1305.0,6992,999.0,819,1207,313,1579,791,1432,19.0,0.0,0,5756,342,22,1172,1047.0,128.0,960,1274,1395.0,5688,30,23,77.0,1201,0.0,119.0,1174.0,173,57,1,37,635,219,30.0,4261,1230,1685,17,0.0,51.0,0.0
MT,0,0,0,0.0,315,260,0,177,0,1546.8,0,934,0.0,0,7.4,0,362.0,0.0,0.0,0,297,0.0,0.0,1303,0,0,0,20,111.0,0,0.0,0.0,227,822,0,1033,262,0.0,0,0.0,0,733.5,282,0.0,14,0.0,0.0,0.0,0,1005,0.0,0.0,0.0,0.0,144,0,246,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,17.8,0.0,0.0,42.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1526,75,0,0.0,0,0.0,53,1583,0,0,0.0,0.0,0,12.4,257,0.0,0,0.0,417.6,3463,510,37,0,140,3803.2,2304,401,921.2,1241.2,500.6,18.5,421,182,3057.2,4038.2,352.2,780,1879.8,293,3459.8,2212.8,408.4,755.6,2856.6,957,6327,669.4,386.6,0.0,2407.4,1151.8,0.0,104.0,0,3669,7885,0.0,6485.4,1960.4,1450.8,0.0,0,520.0,67.0,108.6,283.0,0.0,0,3395.4,0.0,0.0,143,890.4,625.6,860,2686.4,1571,2156,1855,0,0,0,1400,220,246.0,78,51,180,298.6,0.0,0,2302.0,1130.4,366.6,2451,0.0,3157,0.0,0,0,0,0,100,350,0.0,0.0,0,0,0,0,0,208.0,0.0,162,317,699.2,0,0,0,0.0,0,0.0,0.0,0.0,0,42,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
NL,0,0,774,1100.0,15341,9855,2844,13830,3311,41772.0,22520,6578,214.0,987,1918.0,8883,3471.0,1092.0,703.0,1335,11669,3843.0,13650.0,23054,799,0,23968,366,6007.0,3936,7622.0,1945.0,392,12064,3466,26791,4981,0.0,2242,514.0,0,8928.0,1879,2480.0,0,1072.0,0.0,4758.0,3483,33320,4303.0,0.0,0.0,8294.0,25778,5189,11393,6420.0,1385,1047.0,1137.0,10715.0,4996.0,6518,88.0,2482.0,4943.0,3477.0,2819.0,13038.0,31299,7742,2007.0,26614,8569.0,5765.0,4343.0,11590.0,3821.0,2440.0,22824,1893,723,913.0,650,12015.0,2131,33482,11084,0,0.0,0.0,5347,3913.0,10510,7228.0,4490,1775.0,5378.0,120727,32780,18302,8545,15876,120386.0,70482,36778,92498.0,23178.0,16702.0,3653.0,25843,34616,76796.0,117397.0,54144.0,88013,83023.0,14727,321346.0,52794.0,14629.0,18205.0,86033.0,35117,234357,18135.0,35445.0,0.0,0.0,111718.0,1793.0,8676.0,16566,70883,54993,0.0,223022.0,47159.0,62289.0,0.0,0,19030.0,2115.0,3197.0,4664.0,19388.0,5543,168281.0,16089.0,1869.0,5685,42893.0,26621.0,52708,98230.0,38677,143274,111099,16867,32434,3346,48942,18754,11991.0,29283,9558,11616,12661.0,20673.0,499960,69535.0,19328.0,2763.0,31645,4084.0,148987,25019.0,7369,10764,3912,21620,2866,9625,735.0,3096.0,0,3197,7085,4,139,12173.0,0.0,12021,6708,6861.0,1803,422,2788,981.0,317,209.0,10358.0,0.0,0,2481,0,5422,0,130,3020.0,0,0,6558,238,0.0,0.0,78.0
NO,347,0,3076,382.0,13217,1258,416,7336,568,8649.0,3255,3699,198.0,175,145.0,2281,1288.0,90.0,26.0,3744,9571,1503.0,1262.0,5475,28,3,6663,0,1211.0,929,1072.0,0.0,866,1975,652,3958,1503,11.0,0,378.0,490,5180.0,641,3046.0,1619,292.0,25.0,6850.0,761,7568,459.0,103.0,2886.0,186.0,8674,1076,3517,1517.0,204,904.0,285.0,4649.0,210.0,2347,6.0,2164.0,692.0,870.0,770.0,5828.0,7389,1424,317.0,8357,78.0,983.0,1864.0,27991.0,499.0,280.0,5324,615,49,414.0,22,2002.0,502,15907,3675,15354,66.0,527.0,386,752.0,4573,530.0,2077,71.0,5286.0,75533,9040,4378,815,26809,57975.0,22151,23789,16216.0,23749.0,6069.0,750.0,3245,2833,16037.0,21539.0,7428.0,26355,25393.0,3181,76683.0,7277.0,13017.0,2557.0,34722.0,15884,61602,225.0,4178.0,619.0,35055.0,30833.0,9911.0,16480.0,1396,29343,26596,102.0,52951.0,10483.0,4236.0,12589.0,9125,4376.0,605.0,414.0,5883.0,4635.0,804,41134.0,4789.0,677.0,2614,16536.0,8714.0,8542,24169.0,0,12839,49481,6582,6597,1828,6442,1231,2084.0,3292,2718,586,4802.0,1152.0,52455,0.0,4093.0,1699.0,7982,4159.0,32824,3256.0,885,4069,847,8125,1094,1298,27140.0,1427.0,659,9907,2295,24,173,1458.0,1765.0,4128,959,1545.0,4702,20,0,133.0,10,0.0,0.0,7394.0,164,919,37955,11,3934,241,41.0,14291,5682,7064,737,308.0,22.0,3.0
PL,106182,3179,16373,4236.0,119616,32177,5456,38570,10269,103602.0,50113,24568,2722.0,3808,6384.0,37664,78597.0,7020.0,18643.0,35777,85051,7779.0,49116.0,44598,2627,3894,29174,1046,8345.0,25859,10569.0,1151.0,1803,19776,38414,144619,34687,2725.0,10348,11762.0,6302,41906.0,11742,7807.0,21230,5376.0,5962.0,10999.0,18332,97509,18163.0,6262.0,4905.0,8490.0,84702,15387,63267,17991.0,5394,10626.0,8546.0,14102.0,565.0,32118,3290.0,12036.0,13953.0,25478.0,11942.0,29068.0,33727,17306,6045.0,35067,30644.0,10069.0,130599.0,9749.0,15891.0,5328.5,161187,7546,626,1861.0,3917,23460.0,19682,97795,24529,79662,22448.0,33958.0,32247,36054.0,40065,10393.0,10210,1574.0,36940.0,213293,82090,48681,37241,28686,173493.0,118557,92245,71059.0,115292.0,54977.0,4232.0,64350,25835,104643.0,109371.0,18195.0,39814,180855.0,165656,537389.0,59629.0,42228.0,26826.0,103627.0,31140,313322,51481.0,63092.0,32433.0,134416.0,302982.0,734.0,1403.0,22612,112487,46628,810.0,132642.0,22237.0,17480.0,33805.0,8497,11907.0,2107.0,3783.0,11744.0,30575.0,3693,142319.0,33884.0,5536.0,13687,66406.0,100949.0,73564,122071.0,8881,89533,119491,22272,9304,990,58971,7207,10215.0,21725,13585,3286,13541.0,30623.0,81632,35979.0,14199.0,3331.0,84477,4914.0,77516,17563.0,16981,13159,4753,27489,13876,19968,524.0,125.8,0,16944,11630,701,9785,18155.0,305.0,11756,9222,7088.0,29276,3484,5485,1926.0,11182,1330.0,1021.0,3871.0,416,1108,5146,9330,21607,3654,591.0,0,8745,20609,810,0.0,10070.0,79.0
PT,0,0,6877,338.0,15704,4233,2182,6147,1754,41508.0,8006,14844,2520.0,7529,8621.0,22959,79118.0,3910.0,46140.0,5123,23144,2303.0,7568.0,14955,91,0,4007,392,3097.0,2042,1739.0,421.0,1023,5220,5298,18902,5805,229.0,5142,10774.0,1038,5145.0,9273,1246.0,1217,838.0,799.0,1686.0,3539,29732,2390.0,512.0,478.0,2370.0,12724,16397,13344,1510.0,974,1444.0,3283.0,1251.0,0.0,6851,471.8,3415.0,2045.33333333333,3611.0,1467.0,4726.0,6813,1703,1078.0,7369,5406.0,2280.0,23628.0,1265.0,562.0,1831.0,28873,2343,176,337.0,204,4629.0,5278,15468,4080,7964,659.0,80.0,13622,1701.0,6262,4848.0,3389,74.0,4032.0,131789,23004,7527,21535,4953,54562.0,32227,14829,28264.0,38782.0,17082.0,3764.0,25065,7948,51146.0,49355.0,7682.0,23456,38457.0,16024,126434.0,37322.0,14986.0,14022.0,50084.0,17683,126730,16095.0,8624.0,0.0,32763.0,60751.0,0.0,487.0,2802,26854,48272,272.0,114198.0,18446.0,81991.0,8469.0,2413,4689.0,683.0,1229.0,1617.0,10196.0,3364,46004.0,4420.0,693.0,23360,5622.0,17719.0,32255,48262.0,5981,48426,43109,4909,4223,1071,11038,1142,3141.0,7426,4289,1622,5234.0,2965.0,75354,13970.0,8254.0,1971.0,36821,7876.0,55739,5490.0,3015,10312,2723,160447,2203,6036,0.0,0.0,21,7068,3376,60,7607,8811.0,1348.0,5975,3421,3819.0,1794,48,579,568.0,79,0.0,0.0,10802.0,85,95,5,1794,0,0,0.0,10972,3393,1682,49,1695.5,370.666666666667,0.0
RO,1872,341,7363,2326.0,44795,5487,3355,13925,10700,67446.0,13882,18286,4542.0,3527,2104.0,20965,147371.0,8556.0,52591.0,29345,27622,1340.0,11398.0,15865,261,47,15137,382,3977.0,3227,2055.0,998.0,2502,6791,15358,39654,6517,713.0,2675,6549.0,2574,14316.0,2439,2461.0,11906,5878.0,2550.0,5418.0,4713,40315,3545.0,839.0,0.0,4088.0,17392,5629,17148,12952.0,2892,4462.0,169.0,7855.0,259.0,12223,781.0,5901.0,2414.0,9892.0,7066.0,20412.0,10807,2245,4336.0,14729,18001.0,1570.0,130499.0,18316.0,4275.0,1596.0,61504,2082,769,1949.0,1614,5179.0,5446,25361,3493,55890,6782.0,13344.0,36487,1532.0,31250,2301.0,13350,546.0,5620.0,163645,48605,13958,15793,7520,75117.0,16831,18231,17951.0,41979.0,33057.0,584.0,36683,11746,73861.0,64016.0,12084.0,18483,73617.0,31254,243150.0,21247.0,18012.0,9396.0,43773.0,10437,102196,9034.0,15529.0,13801.0,76531.0,121710.0,21.0,301.0,4047,58447,36662,5415.0,73292.0,9011.0,29651.0,9222.0,12962,5333.0,573.0,3161.0,7056.0,27107.0,5247,62027.0,10118.0,2816.0,4065,24406.0,15728.0,264,20544.0,964,47500,52149,11396,13549,466,25741,5009,2538.0,8109,5629,546,4024.0,19481.0,27984,5111.0,9156.0,798.0,120343,934.0,29040,7986.0,3702,13344,1694,34789,6267,4342,18617.0,6629.0,27,1205,2407,200,12576,3565.0,278.0,2517,2001,2654.0,2770,390,1611,741.0,6534,0.0,1735.0,3402.0,203,48,7388,2610,14575,6485,296.0,25240,11981,10954,786,2443.0,217.0,9.0
