geo,B051,B052,B081,B089,C101,C103,C104,C105,C106,C107,C108,C110,C131,C132,C133,C139,C141,C151,C152,C161,C162,C171,C172,C181,C182,C191,C201,C202,C203,C204,C205,C206,C211,C212,C221,C222,C231,C232,C233,C234,C235,C236,C237,C239,C241,C242,C243,C244,C245,C251,C252,C253,C254,C255,C256,C257,C259,C261,C262,C263,C264,C265,C266,C271,C272,C273,C274,C275,C279,C281,C282,C283,C284,C289,C291,C292,C293,C301,C303,C309,C310,C321,C322,C323,C324,C325,C329,C331,C332,D351,D352,D353,E360,E370,E381,E382,E383,E390,F411,F412,F421,F422,F429,F431,F432,F433,F439,G451,G452,G453,G454,G461,G462,G463,G464,G465,G466,G467,G469,G471,G472,G473,G474,G475,G476,G477,G478,G479,H492,H493,H494,H501,H502,H521,H522,I551,I559,I561,I562,I563,J581,J582,J591,J592,J601,J602,J611,J619,J620,J631,J639,L681,L682,L683,M691,M692,M701,M702,M711,M712,M721,M722,M731,M732,M742,M749,M750,N772,N773,N781,N782,N783,N791,N799,N801,N811,N812,N813,N821,N822,N823,N829,S951,S952,B061,B062,B071,C102,C109,C142,C143,I552,I553,M741,M743,N771,N802,N803,C120,C267,C302,C304,H504,H511,H512,N774,B091,C192,H491,H495,H503,H531,H532,J612,J613,B072,B099,C268
ES,804,1.5,11622.0,3018.0,96576,36355,12970,26542,6696,87009,53203,51496.0,4705,5448.0,8063.0,26802,38551,9866.0,29034,7107,46142,9470.0,35490.0,56830.0,2000.0,47,32013,2274,13917,26209,13380.0,2116,9495,33158,23216,73238,18227,2041,18090,5100,6357,19525.0,17599,5269,21449,6444.0,3273,13426,14680.0,92601,11219.0,1491.0,2134,25360,59430,19434,32410,8572,1228,4769.0,1206.0,8222,2108.0,27414,2221.0,6413,10904,10039.0,11039,15619,44370,8584,8191,29474,70948.0,10278,76573,10148.4,23553,1845.0,58959.0,6932,812,1661,3337.0,21758,7631,72869,13765,36110,4477,1257,47604,6367,73583,28336,9344,1391,88651,401904,57030,25560,21885,32905,305910,153573.0,63222,95814,147077,52706.0,10126,91411,34901,369339,240464,59519,115470,190269,7518,538397,235837,53952,49184,191486,81598,488820,47007.0,38621,1543.0,173995.0,330143,3983.0,3305.0,29798,200144,256450,5637,518916,140826,497089,39583,10049.0,33800,1087,6080.0,22155,36009,18407.0,274274.0,23140,3966,2567,159894,102880,164898,200044,42755,82400,219928,49081,48283,2820,101016,15103,16190,65822,23696,8524.0,35346,14717,217504,10937,48321.0,10114.0,128696,73138,497337,45834,25424,100349,21640,189283,20025,33424,888,20.0,57,20367,13124.0,295,4364,38114.0,8842,11677,12902,19961,7181,1288.0,1808,641.0,11639.0,0.0,78,28858,990,1072.0,165.5,8708.0,13867,0,495,0.0,0,11336,1269,2001.0,686.0,23.25
FI,0,0.0,1618.0,2095.0,9889,2036,155,5440,862,9102,6461,3224.0,130,41.0,278.0,2231,3064,332.0,957,6099,12758,21346.0,3117.0,7313.0,176.0,0,7469,9,1645,878,2663.0,25,95,4544,2123,10503,2020,55,135,357,705,7145.0,1238,1666,8170,638.0,0,3501,1663.0,12431,1032.0,845.0,524,233,18438,3441,5636,2134,433,8862.0,216.0,6813,2372.0,11062,33.0,1502,1464,751.0,2121,10078,14238,4277,1902,18723,4599.0,3235,895,5739.0,1289,253.75,6975.5,734,115,945,203.0,1892,1140,11388,4208,11932,57,1808,2768,655,2310,2137,1528,376,1270,75714,8788,8437,2607,21071,50009,14409.0,20752,14730,18658,10321.0,963,6877,1948,8046,17706,5625,20206,18594,5830,77826,5875,4361,4163,21755,7207,34206,477.0,2583,15.0,0.0,45391,5807.0,2847.0,2783,22649,9166,852,47409,11982,4183,13631,1721.0,4222,944,374.0,466,8452,384.0,58526.0,5508,833,0,0,0,6207,19038,0,21761,42505,5070,5064,140,11018,987,1592,4862,2566,594.0,3667,857,59031,6264,2291.0,2493.0,12194,15026,43647,2371,2226,4376,1089,4212,723,2230,0,0.0,0,974,892.0,58,367,598.0,518,2860,2653,1505,1616,0.0,0,125.0,0.0,413.0,43,5707,41,459.0,0.0,0.0,0,0,183,0.0,4915,2845,0,1913.0,1090.0,6.0
FR,0,0.0,11235.0,812.0,126696,26494,9698,86221,22037,232181,88712,84739.0,2853,7260.0,1786.0,27285,38009,25877.0,3963,18063,45184,15834.0,51316.0,60130.0,973.0,0,64719,10751,16020,53839,18792.0,503,2595,94397,48950,107652,40725,3270,9087,7134,8591,39866.0,6748,4203,24924,9218.0,2920,15988,18533.0,77164,8876.0,383.0,6588,42190,104367,25280,48810,42912,3740,13020.0,924.0,35440,5563.0,53302,2208.0,24672,11279,18575.0,8110,59574,80799,21934,5318,42326,110798.0,20987,96139,25517.0,141594,3387.0,46487.0,18413,2314,5045,2057.0,52163,14588,98320,68532,151290,15599,23750,52170,9420,29705,42030,55454,6618,50815,157891,146526,43358,14151,78388,405718,411507.0,367361,188743,168219,43072.0,13645,137824,47177,165249,194999,44937,185093,195025,25227,779948,93496,16461,13345,202054,80659,541256,92603.0,128725,592.0,300896.0,366926,4910.0,8305.0,40708,177667,156814,2605,628659,151754,68170,78880,73825.0,71439,5018,7737.0,38769,109899,11947.5,444800.0,34763,4952,7576,176582,124146,178049,179292,34099,221320,306696,83670,48052,2571,96648,16336,19540,31605,26264,42995.0,38249,7284,946775,47505,32048.0,14690.0,142481,1025,460036,79956,47061,36362,22393,122697,36341,36308,0,0.0,0,12054,14774.0,267,5266,44856.0,16844,29131,15562,33118,17605,827.0,1838,1890.0,13018.0,500.0,1720,64258,3801,2282.0,524.0,0.0,23567,1392,2074,241896.0,19075,34932,2185,521.0,106.0,86.0
HR,0,0.0,1909.0,162.0,11083,1770,853,4875,855,23302,9294,6583.0,560,332.0,436.0,2343,11414,4993.0,6314,7677,10321,704.0,3866.0,8049.0,68.0,0,2411,97,664,1955,715.0,0,0,4979,1107,10969,2478,13,879,958,1428,3360.0,2670,536,64,404.0,112,1072,2653.0,15024,634.0,1281.0,1727,602,6867,2351,5687,476,896,2621.0,97.0,1202,122.0,6165,41.0,1527,778,655.0,2052,3377,3801,1369,652,3100,541.0,373,1947,6593.0,1060,115.0,10835.0,841,59,184,170.0,1626,1526,10108,2213,12673,1874,671,8461,544,10492,1546,1796,1611,2155,35755,12237,5031,4996,3311,21340,13391.0,4246,6778,9209,5575.0,276,7335,1765,9377,13700,3416,4547,12690,22431,64771,8831,3573,1404,11161,2424,32558,2759.0,3761,1876.0,20144.0,22932,3589.0,744.0,1120,19982,31544,731,33788,1299,33859,4543,494.0,1493,285,911.0,3937,5512,473.0,18681.0,2401,357,2120,5540,5178,9714,14650,1629,8305,19125,4867,2559,126,6059,1050,967,1311,2308,944.0,3789,403,9946,2883,6291.0,508.0,13208,837,9987,2540,293,1341,489,1204,1639,2085,0,63.0,0,1396,582.0,18,3515,3162.0,1224,1820,928,1954,189,19.0,854,154.0,1080.0,0.0,30,1084,0,7.0,1842.0,4616.0,1942,656,22,9701.0,662,3244,33,0.0,44.0,0.0
HU,3,94.0,2568.0,132.0,25864,8858,1097,6893,2329,29708,10612,13130.0,1161,795.0,515.0,11182,19812,5844.0,6656,4228,14066,1022.0,13910.0,16550.0,207.0,616,8448,820,1267,3971,1066.0,17,1464,17464,14758,38054,5636,855,1785,5387,825,6842.0,1523,2521,4349,117.0,2174,4960,7179.0,25366,3588.0,255.0,383,3720,32591,6565,8789,15559,7999,12882.0,0.0,4403,983.0,14475,115.0,11388,3673,9027.0,5893,27764,19866,5146,1438,9903,20458.0,3633,73612,303.0,915,1065.0,18830.0,1327,219,1560,4074.0,15735,7085,18524,5487,14528,4181,6282,20637,3228,14475,4528,2745,737,6621,55727,16474,14958,5496,7229,57996,27362.0,24205,30864,27711,15986.0,1291,18120,10193,33646,36200,5646,14576,34661,20406,123914,33666,6587,8339,30708,9610,80467,8489.0,19069,2943.0,49310.0,78522,3.0,11.5,8346,56071,24173,1826,80020,15226,15315,8776,5178.0,8188,640,819.0,2524,5874,1057.0,75090.0,11061,2673,18774,33607,15981,15918,58310,5357,49209,46543,9122,15719,2347,13357,3433,2985,22332,2684,1663.0,5688,3119,67580,7031,5533.0,1341.0,20966,13675,37811,9336,11872,1967,4807,36183,4144,7441,101,24.0,0,21,6775.0,113,2117,2816.0,470,3443,4088,3729,5607,723.0,1430,826.0,3626.25,0.0,109,1038,75,417.0,848.0,5095.0,16089,834,663,29858.0,4619,10769,74,6.0,227.0,0.0
IE,0,0.0,1497.0,0.0,18571,1393,308,8345,319,7387,6936,3965.0,71,399.0,237.0,1411,692,0.0,0,1108,4477,72.0,3062.0,5708.0,567.0,0,5079,0,348,732,1070.0,0,2482,10567,540,8941,1315,64,197,328,612,4753.0,1125,1106,857,828.0,416,994,162.0,5113,1935.0,34.0,3,409,4410,1456,2670,6067,4268,507.0,0.0,1917,1803.0,2194,0.0,781,190,598.0,466,2695,5370,1163,678,1326,182.0,479,2363,112.0,57,34.0,4358.0,911,63,148,0.0,24549,1734,5306,762,8178,0,13,571,865,2975,2284,1813,155,2901,33424,3474,2993,2846,1756,37467,32004.0,20374,16641,13996,6346.0,306,8699,3145,25150,22756,9556,12516,17493,5508,90682,13018,15341,4961,19869,8499,68975,592.0,3356,3.0,29251.0,0,318.0,323.0,3905,13861,56365,0,71392,12825,42901,0,0.0,6110,449,1340.0,2743,5827,0.0,57524.0,0,1094,0,13346,14375,20524,27226,2464,29353,27313,3862,5092,648,7012,3419,2390,6184,4112,1149.0,9590,38665,3571,2061,3924.0,2251.0,0,1294,28916,5866,2105,9596,2012,8873,1345,1972,11,0.0,0,2469,2608.0,0,0,0.0,0,4613,1141,2404,7588,0.0,0,0.0,0.0,0.0,0,7267,174,732.0,38.0,0.0,0,0,91,0.0,0,3333,0,1283.0,65.0,0.0
IT,0,0.0,12279.0,1871.0,61167,32905,11679,46645,10818,177293,59039,41790.0,16404,28508.0,19976.0,53166,179134,67739.0,78981,12963,89272,12220.0,60379.0,82076.0,522.0,271,43939,1906,20387,28057,21217.0,2001,12959,51155,40277,137424,32703,2088,24219,10629,7353,30261.0,34045,10267,45694,11864.0,13796,17924,27855.0,151241,12534.0,2644.0,6004,39922,142177,54561,101763,34412,4383,13132.0,2248.0,18690,11473.0,52618,2941.0,16932,15616,30844.0,30734,106764,165337,32218,38209,132804,70935.0,11172,92815,25448.0,45735,16205.0,135193.0,31082,2006,5391,2643.0,63003,18990,117392,47235,73729,18035,4393,34487,10055,96735,21305,26679,7668,3238,297303,42896,25004,21409,37080,450947,385872.0,50257,100484,195189,64709.0,17361,256167,26313,189774,260676,52206,99181,203541,41544,482652,248825,51060,33665,199792,93629,613777,116921.0,59280,1796.0,165326.0,337935,39160.0,9701.0,23358,345531,211572,949,711791,125601,382244,31626,2009.0,25571,1629,2800.0,12251,61955,16031.0,286204.0,112436,4970,28612,183197,83645,231605,268387,25735,125875,248308,38514,24254,3080,62691,9435,18927,125797,16812,7377.0,25313,3827,338013,1606,39264.0,10461.0,67873,34328,436341,43681,21260,52697,12551,180954,12657,32027,212,1652.0,0,5973,7723.0,1982,26362,60959.0,8952,50273,10178,12651,2024,6189.0,2035,2175.0,10366.0,0.0,666,19098,388,2027.0,1691.0,13021.0,43131,2309,2400,0.0,0,15893,403,1.0,0.0,42.0
LT,0,0.0,1435.0,1081.0,7215,1184,125,7117,1188,9650,4178,3035.0,1527,1319.0,326.0,6531,17084,600.0,356,7219,14237,243.0,4717.0,4366.0,5.0,0,3662,15,424,696,197.0,417,0,662,430,9118,2071,0,258,619,0,3452.0,1296,420,0,9.0,453,0,158.0,6229,1313.0,0.0,0,1278,2139,895,4558,930,363,448.0,0.0,1605,50.0,1733,0.0,745,919,2027.0,64,605,4523,534,524,814,248.0,1010,4120,1612.0,108,478.0,29365.0,1772,0,186,191.0,0,1766,8976,624,6425,73,5687,5144,604,3640,2341,1445,0,1816,39891,8952,7521,2052,3335,19649,16107.0,7895,9088,16609,11764.0,247,1758,4023,13673,18595,3597,12629,24654,1020,50040,2465,5622,2355,17872,3638,28946,12899.0,9076,10822.0,16375.0,70233,0.0,1018.0,2829,19464,6586,27,27486,4595,4826,3549,533.0,1747,240,118.0,383,3598,324.0,18110.0,4259,639,1562,19169,7443,6539,10110,1346,11451,14186,2362,1815,290,8383,1906,1962,2255,1068,1113.0,2604,1762,9361,1194,2354.0,786.0,8516,2047,17076,2066,1439,2010,691,2800,1204,2015,149,0.0,0,5291,2163.0,137,1780,2080.0,90,1603,2442,2144,3188,32.0,0,474.0,0.0,0.0,0,515,42,30.0,0.0,0.0,0,0,130,6574.0,1941,1427,25,0.0,0.0,0.0
LU,0,0.0,272.0,0.0,1639,0,0,0,0,2740,0,483.0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,2633,0,0,0,4,0,710.0,111,0,0,0.0,0,0,0.0,1468,0.0,389.0,0,0,1072,87,445,0,0,0.0,0.0,0,0.0,386,0.0,0,0,0.0,0,0,811,0,0,0,0.0,339,0,0.0,0,0.0,171.0,19,17,0,0.0,561,0,292,219,0,0,168,153,0,696,149,284,0,1252,11696,4424,286,0,1120,12427,8572.0,5242,5190,1221,1094.0,127,1224,419,4270,2404,1739,2902,4632,320,8477,1741,2361,749,2845,1078,0,131.0,0,0.0,0.0,7464,0.0,0.0,0,0,3265,0,10913,3625,2843,989,610.0,523,20,0.0,0,0,451.0,10616.0,386,353,64,2628,1904,4407,15144,1333,3682,6400,784,0,3,1575,87,125,0,305,160.0,460,0,13815,0,560.0,0.0,0,430,11216,1151,1368,128,162,634,39,232,0,0.0,0,0,0.0,0,0,110.0,188,363,308,471,79,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,665,0,0.0,0.0,0.0
LV,0,0.0,947.0,2076.0,4721,892,113,3248,576,5350,2524,2475.0,45,222.0,88.0,2685,7992,158.0,203,12897,11869,12.0,1414.0,3463.0,27.0,1,928,42,342,1194,338.0,125,107,2047,274,2712,1930,3,172,250,343,2405.0,415,81,139,293.0,93,155,73.0,5514,396.0,0.0,13,162,2245,741,2007,870,90,468.0,115.0,416,4.0,1462,2.0,1249,166,41.0,102,563,1881,550,290,396,408.0,389,1290,944.0,111,27.0,6960.0,251,22,172,293.0,651,1092,5361,541,5806,1098,4077,1687,1550,3428,494,619,67,1276,22052,7817,5644,1248,1283,11441,9842.0,5854,3507,9970,5465.0,223,2817,1442,9222,9785,2867,5582,12503,2563,38181,3222,3509,1606,10514,2520,23242,4449.0,4677,3069.0,13844.0,26566,618.0,198.0,2186,24866,5734,40,23370,3305,3262,2738,89.0,1052,165,211.0,517,2540,694.0,15776.0,7660,957,1498,16847,13551,4254,11542,567,6367,8035,2294,578,75,5820,1694,789,2671,832,563.0,1862,1412,1882,2271,1978.0,518.0,6500,1890,9558,1225,984,1298,355,1732,823,1392,12,0.0,0,3521,320.0,20,1147,1192.0,154,1267,1806,1603,6093,28.0,23,89.0,582.0,0.0,215,1498,204,79.0,1.0,57.0,337,559,36,4111.0,1353,1980,17,0.0,19.0,1.0
MT,0,0.0,0.0,0.0,310,263,0,177,0,1550,0,965.333333333333,0,0.0,6.0,0,362,0.0,0,0,297,0.0,0.0,1303.0,0.0,0,0,80,111,0,0.0,0,254,822,0,1033,262,0,0,0,0,683.625,282,0,14,0.0,0,0,0.0,1005,0.0,0.0,0,0,144,0,246,0,0,0.0,0.0,0,0.0,0,0.0,18,14,0.0,0,42,0,0,0,0,0.0,0,0,0.0,0,0.0,1526.0,75,0,0,0.0,0,53,1583,0,0,0,0,0,12,257,0,0,0,286,3203,510,37,0,140,3729,2679.75,401,935,1360,564.5,42,421,182,3151,4402,362,838,1896,293,4045,2031,428,763,3338,1207,7317,661.0,383,0.0,3574.33333333333,1158,0.0,104.0,0,4305,7985,0,7816,2085,1534,0,0.0,520,67,121.0,283,0,0.0,4829.0,0,0,143,1259,854,860,3578,1571,2795,1955,0,0,0,2150,220,246,78,51,180.0,598,0,0,3171,1244.0,311.0,2451,0,3157,0,0,0,0,0,100,350,0,0.0,0,0,0.0,0,0,208.0,0,162,317,773,0,0.0,0,0.0,0.0,0.0,0,0,0,42.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
NL,0,0.0,825.0,1175.0,15751,9260,2793,15713,3390,43151,24370,7423.0,135,894.0,1863.0,9582,3290,1176.0,763,1605,12964,3928.0,13071.0,20370.0,684.0,0,24662,327,5918,3925,7455.0,1987,409,12538,3432,29842,4900,0,2284,466,0,9240.0,2024,2074,0,1817.0,0,4219,3272.0,33313,4101.0,0.0,0,8337,28873,5517,11893,6207,1418,943.0,723.0,10349,4101.0,6182,92.0,2517,5431,3614.0,3587,11390,32851,7615,2117,29546,10946.0,6818,4918,11462.0,2933,2533.0,25220.0,1990,745,1035,713.0,12730,2489,36411,12732,0,0,0,5337,3874,11157,7149,4540,2313,6196,133159,30937,15094,10100,18088,122186,74830.0,39027,95954,25134,17244.0,4099,28131,34594,88862,126746,51965,91631,87288,12165,346782,56479,14815,15582,89530,34818,231678,18832.0,51547,0.0,0.0,123757,1603.0,6477.0,17617,80141,63422,0,265059,53935,62175,0,0.0,23238,2582,2654.0,4878,21138,4653.0,199201.0,16903,2254,6279,36789,31791,55165,101072,36417,153835,115894,19765,36796,3122,51129,18116,14195,27316,10700,12467.0,15164,34040,624580,107925,22515.0,2939.0,30950,6450,152827,28920,9652,13511,5010,22173,3659,10545,612,2640.0,0,3276,7760.0,4,114,13100.0,0,21852,7575,7281,1597,850.0,1261,1050.0,248.0,111.0,9991,0,0,3730.0,0.0,5577.0,0,137,3384,0.0,0,5888,330,0.0,0.0,87.0
NO,126,0.0,3303.0,387.0,12080,1561,628,6855,558,10000,4271,3550.0,190,168.0,167.0,2384,1568,130.0,23,3699,10258,1786.0,957.0,5019.0,20.0,0,7191,3,1223,876,1027.0,0,834,1773,508,4062,1466,16,0,507,469,5103.0,583,3115,1681,306.0,25,7649,635.0,6512,366.0,95.0,2966,193,7306,995,3154,1637,187,897.0,263.0,4152,228.0,2090,48.0,2063,597,785.0,764,4544,6085,1332,296,5626,55.0,1189,1632,18229.0,520,260.0,5334.0,626,44,448,29.0,2001,608,15963,3059,13068,64,561,424,960,5063,644,2284,67,6097,81046,12096,5898,880,28178,60447,24726.0,26457,17986,26112,6568.0,864,2873,3393,17274,21429,7852,24618,26036,3222,81102,8947,12661,2379,37669,17265,65311,285.0,6515,566.0,37901.0,32347,9878.0,12760.0,1597,28762,31436,166,68086,10417,5147,11098,9235.0,5511,752,378.0,5930,4162,830.0,44538.0,4873,623,2811,19543,10314,8895,25667,0,14862,45273,5835,7238,1862,8054,1426,2130,3623,3391,767.0,4680,950,52462,0,3892.0,3000.0,8637,5120,33925,3609,955,4081,1060,7955,895,1347,24233,1057.0,286,10402,2541.0,20,203,1738.0,2273,5331,2284,1671,5244,25.0,0,239.0,0.0,0.0,0,6513,176,792.0,29262.0,421.0,3549,226,52,11409.0,6319,7051,760,237.0,45.0,11.0
PL,93943,1735.0,16792.0,3515.0,118616,36095,3104,40754,11438,104527,57007,23522.0,2970,3622.0,6496.0,43826,75806,7324.0,19146,37263,90651,8299.0,52555.0,49909.0,2703.0,3615,32373,1238,9282,27737,8822.0,1319,1120,21543,42661,170313,39873,2954,10370,13285,6132,43697.0,12425,8528,20155,5631.0,7736,13570,20472.0,110648,18442.0,5646.0,5948,10735,100399,17241,67611,17778,6239,14968.0,5840.0,18356,601.0,35857,4097.0,12569,17304,28327.0,12588,32912,38276,18100,6312,35136,32060.0,12821,158419,11492.0,16307,5985.0,189874.0,7313,608,2045,4360.0,25117,21407,106035,25408,75453,19002,31278,33895,36381,42144,13119,10916,2209,56361,230318,88637,48322,31096,31598,186123,143006.0,93511,82048,123452,58817.0,5043,73645,24975,115628,123674,26043,48915,196438,183690,524438,65806,41689,23295,109489,32690,314876,46047.0,84481,27873.0,137784.0,384373,538.0,1427.0,32327,118089,51309,1065,161156,23972,14785,30850,10106.0,12717,2491,3930.0,12555,29764,4111.0,210780.0,37876,6482,21449,83063,100660,80583,136191,13897,107971,118837,23823,13140,908,68546,8435,13655,28520,13207,3819.0,17470,36112,107062,46082,16126.0,4217.0,96871,5695,94963,19738,25156,13793,6333,37284,16939,20805,524,59.2,0,18498,14057.0,700,8900,22866.0,337,17616,11026,10338,31220,3658.0,6578,2036.0,10657.0,1406.0,734,4103,503,1990.0,2781.0,10275.0,21013,4023,479,0.0,8745,21762,783,0.0,13504.0,51.0
PT,0,0.0,6806.0,364.0,17257,5463,2003,7009,1939,43635,8722,15789.0,2681,7941.0,9659.0,26185,82719,4506.0,47522,4978,23979,2401.0,8889.0,15280.0,111.0,0,4368,479,3292,2440,1900.0,422,1703,5733,6142,21777,6215,196,5123,12351,1044,5244.0,9578,1498,1161,1115.0,1164,1922,3207.0,32670,2573.0,585.0,435,2513,14067,18650,15403,1575,977,1536.0,4215.0,1584,0.0,7510,446.0,4115,2074,3879.0,1459,4897,7394,1660,1430,8697,6409.0,2514,28131,1502.0,1382,2452.0,32540.0,2769,204,376,185.0,5449,6410,18173,3820,11891,703,115,13546,2168,6721,6418,3534,24,4293,142797,19772,6822,19904,5335,59572,37147.0,17272,32571,42782,18836.0,3915,25363,8150,56338,50398,7461,25583,41023,14747,140290,37020,15875,14558,52591,18571,136332,16222.0,10086,0.0,34596.0,69853,0.0,605.0,4156,28364,59506,444,146113,20653,86757,7045,3904.0,5640,746,1236.0,2451,10543,3646.0,57234.0,7227,695,30765,7512,25841,35261,51696,5971,55080,48853,5742,5208,1054,12475,1234,3918,9298,5697,1163.0,5530,1460,100942,17753,10763.0,2482.0,41093,8593,68108,6651,5298,16190,3911,192245,2678,5747,0,0.0,21,7668,3572.0,63,7765,31438.0,1575,8508,4014,4968,2068,51.0,655,644.0,85.0,0.0,0,11122,75,134.0,12.5,1778.0,0,0,0,11133.0,3812,1634,123,1886.375,412.0,0.0
RO,865,88.0,7709.0,2169.0,43277,5092,3193,13512,8947,71075,14290,20190.0,4705,2924.0,2885.0,21564,129060,9055.0,43892,26261,25287,2414.0,12312.0,15868.0,232.0,22,10689,681,4369,3277,2181.0,1087,2396,6987,17976,47401,7120,641,2583,6552,2904,14857.0,2609,2176,10609,4671.0,2702,6226,4679.0,38934,2796.0,859.0,0,4488,19816,6415,25954,16175,3202,5165.0,79.0,8674,231.0,13285,817.0,6205,2627,11424.0,10721,22716,10838,2291,4345,12289,18130.0,2122,165624,15817.0,5149,1759.0,64997.0,2204,801,2338,2018.0,6489,5081,23383,3571,45140,8996,12249,35687,1577,32877,2799,12341,493,7002,165392,46611,11103,11717,6969,78082,18186.0,17679,18770,44327,36257.0,626,35138,12673,73490,64510,11038,20259,74550,34285,248986,20735,16315,8598,49433,11080,110384,8479.0,23061,13276.0,78939.0,155092,50.0,211.0,4035,62103,39136,5805,92271,11000,28474,8500,11124.0,5244,721,2867.0,6676,25221,6315.0,93819.0,13361,3782,4563,26496,17170,243,25170,1438,49179,53394,14405,12618,485,25324,5251,3170,10338,6563,796.0,4115,11651,39720,4316,9125.0,1839.0,115574,2252,32009,9117,5225,20983,2315,38694,7008,4148,13468,6284.0,21,1335,2290.0,145,10760,5338.0,331,3573,2195,3476,3321,645.0,1873,664.0,5511.0,0.0,1767,4079,288,113.0,4776.0,2072.0,13782,6094,369,23403.0,16151,10880,371,1881.0,165.0,0.0
SE,0,0.0,2298.0,178.0,12842,3497,956,6690,1677,16983,11827,5578.0,49,261.0,317.0,4632,1249,570.0,181,11690,22582,24653.0,9232.0,12494.0,155.0,0,11465,43,3861,2214,4084.0,26,581,14171,4919,17773,3921,643,76,1184,860,10779.0,1150,2706,14959,10119.0,2326,4852,2250.0,13404,943.0,89.0,2492,2316,34016,8583,12830,3990,1527,1971.0,969.0,5788,575.25,13421,750.0,3888,2680,837.5,2223,18476,30790,3933,3323,19303,55184.0,4214,21305,2865.0,0,1820.0,15277.0,627,182,521,216.0,8065,2284,19412,2872,22935,384,9470,1924,2994,10927,1986,5196,757,1079,112094,19542,6411,1479,45169,109723,75332.0,42174,45016,32473,12468.0,2182,10707,5060,39290,73218,21258,45990,59630,1488,111336,19762,10971,12959,49984,19779,86808,909.0,22765,2977.0,72749.0,83283,8479.0,3451.0,2981,51588,48937,67,150968,6868,0,19429,16723.0,12436,2810,3145.0,4903,16776,3708.0,144051.0,11077,1445,717,61411,29007,15998,45721,0,80805,112760,10013,14683,836,26493,3215,2967,8733,6570,1965.0,11854,24967,121427,121,10064.0,1626.0,21282,14156,78082,6395,1802,12965,3758,30894,2322,2780,0,0.0,3994,2007,1031.0,30,118,3007.0,2904,11700,5984,2679,5902,13.0,0,783.0,2515.0,0.0,112,5332,403,833.0,75.0,0.0,6114,0,1584,0.0,12831,9552,371,0.0,79.5,35.0
SI,0,0.0,939.0,174.0,5050,998,298,1714,159,5652,1524,1556.0,625,89.0,97.0,2316,2496,2438.0,1162,2463,6250,1554.0,2872.0,4331.5,20.5,0,1707,163,1611,1158,929.0,0,13,0,3638,12146,1879,127,325,154,309,1404.0,880,1987,2899,70.0,386,952,5743.0,7745,516.0,12.5,20,3496,11537,4846,5829,1603,230,642.0,641.0,1594,0.0,7536,670.0,1279,2277,7627.0,1982,3298,4441,1492,1508,3945,2813.0,2514,9244,282.0,234,52.0,6026.0,514,57,788,525.0,2133,773,6175,4314,7523,138,1136,4063,433,3215,443,1146,341,1153,12657,4485,1456,1905,1655,13042,17563.0,8505,5365,7527,2444.0,310,15733,472,3337,7861,1011,2427,6641,6131,27644,1340,2867,1008,6417,2757,11322,412.0,4014,0.0,5636.0,25714,40.0,138.0,324,8745,8594,508,17780,2521,6268,2359,128.0,1676,194,399.0,314,3117,339.0,14725.0,1860,155,481,2203,2787,4162,8341,1965,14774,13968,1659,3426,566,2969,846,881,1842,854,179.0,436,47,16985,270,1470.0,771.0,5956,956,8499,812,1424,369,756,1780,602,1173,0,1.0,0,104,495.0,8,1176,2646.0,104,1752,1590,505,137,73.0,0,99.0,0.0,0.0,0,695,33,39.0,69.0,14.6666666666667,0,0,0,0.0,1082,1362,48,0.0,3.83333333333333,0.0
SK,0,0.0,1723.0,367.0,7669,1597,299,3389,1441,15128,6023,5249.0,356,941.0,200.0,6065,14579,2620.0,8615,10185,13684,2258.0,5009.0,6062.0,127.0,0,5554,13,594,1181,636.0,859,537,1707,11364,25292,5106,1630,414,772,1938,5726.0,1313,1037,11479,3723.0,2251,2004,4121.0,10367,3076.0,623.0,677,3464,26988,6656,25360,4801,1111,1496.0,5070.0,2877,106.0,9945,25.0,7156,8643,3203.0,5917,21137,12258,1388,2849,7428,22044.0,1535,53490,96.0,292,264.0,14094.0,1794,134,627,611.0,4233,1785,11206,6238,10352,2187,4825,11223,417,4944,3193,1504,215,195,35387,9900,3577,2790,31488,26480,36230.0,18557,10567,16391,4312.0,292,42751,2219,11931,14500,2841,6460,17270,28291,91870,7608,3872,3157,14855,4892,36578,1394.0,31112,6688.0,15505.0,47962,4.0,0.0,7512,16102,9009,3022,35649,5243,10919,7159,476.0,2930,213,63.0,517,0,5621.0,35858.0,9980,196,576,17452,14976,10726,33045,787,33112,21579,9992,1959,207,16873,3171,2205,7684,1343,2330.0,2297,12916,7420,1910,2731.0,330.0,15885,466,14030,4177,7606,2068,1279,33859,1414,3118,0,0.0,0,577,930.0,130,2256,2393.0,66,879,2638,1437,1622,242.0,0,169.0,2873.0,212.0,278,370,59,154.0,0.0,0.0,0,0,121,0.0,0,2185,93,0.0,183.0,11.0
