geo,B051,B052,B081,B089,C101,C103,C104,C105,C106,C107,C108,C110,C131,C132,C133,C139,C141,C151,C152,C161,C162,C171,C172,C181,C182,C191,C201,C202,C203,C204,C205,C206,C211,C212,C221,C222,C231,C232,C233,C234,C235,C236,C237,C239,C241,C242,C243,C244,C245,C251,C252,C253,C254,C255,C256,C257,C259,C261,C262,C263,C264,C265,C266,C271,C272,C273,C274,C275,C279,C281,C282,C283,C284,C289,C291,C292,C293,C301,C303,C309,C310,C321,C322,C323,C324,C325,C329,C331,C332,D351,D352,D353,E360,E370,E381,E382,E383,E390,F411,F412,F421,F422,F429,F431,F432,F433,F439,G451,G452,G453,G454,G461,G462,G463,G464,G465,G466,G467,G469,G471,G472,G473,G474,G475,G476,G477,G478,G479,H492,H493,H494,H501,H502,H521,H522,I551,I559,I561,I562,I563,J581,J582,J591,J592,J601,J602,J611,J619,J620,J631,J639,L681,L682,L683,M691,M692,M701,M702,M711,M712,M721,M722,M731,M732,M742,M749,M750,N772,N773,N781,N782,N783,N791,N799,N801,N811,N812,N813,N821,N822,N823,N829,S951,S952,B061,B062,B071,C102,C109,C142,C143,I552,I553,M741,M743,N771,N802,N803,C120,C267,C302,C304,H504,H511,H512,N774,B091,C192,H491,H495,H503,H531,H532,J612,J613,B072,B099,C268
ES,4755,0,16737,2952.0,83277,31458,13080,26789,6395.0,79598.0,45568,47800,5434,5774.0,5742.0,24697,48214,9018,25471,7560,54384,10924,36092,68538,2463,47,28282,2129.0,13844.0,23017,12910.0,2573,6542,31295.0,22848,71965,19741,2476,20071,5881,8419,33887.0,23938.0,6377,24473,5923.0,3487,12948.0,16550,108294,13556,1600.0,1689.0,24139.0,55319,24076.0,34399,7897,2479.0,5789.0,1285.0,10026,2136.0,30304,2130.0,7080.0,9156.0,12862,8292,16025.0,42664,8034,7380.0,27543,62948.0,10346,66534.0,11985.0,18497.0,2075.0,76192,7461,817,1587,3364,17470,8698,59366,12667,48425.0,3299,1025.0,43169.0,4713.0,32060,27983,8959,2271.0,109092.0,514841,65085,28809,23374,45654,319761.0,155030.0,61723,103794.0,139878.0,48727.0,9318,77641,31134,323915.0,230397.0,61652.0,127076,197840.0,5664,489542.0,228282.0,53163.0,49080.0,226142.0,79519,473624,47321.0,25439.0,72,179296.0,321241.0,2755.0,4090.0,24183.0,193449.0,212805.0,4281,465501.0,116605.0,400018.0,48166.0,6882.0,34549.0,1000,9066.0,23819.0,43425,14053,210502.0,18323,3050,2291,101798.0,84809.0,172714,195271.0,8572,46978.0,237566,52785,21146,1984,98476,17080,16735.0,54094,17447,9861,40295.0,10558,153619,663,48051.0,5977.0,122017,51917.0,472173,40434.0,18931.0,77465.0,22546,109458,16650,28484,306,20,95,18576,13363,602,6369.0,27487,6395,11669,10810,15326.0,4537,986,2826,832,11148.0,0.0,52,30525.0,646,395.0,188.0,8708,20311,0,391,0.0,0.0,10505,1139.0,1241.0,38.0,0.0
FI,0,0,1930,2141.0,8444,1530,289,6082,831.0,9901.0,6469,3746,139,48.5,343.0,3005,2666,472,1368,8989,15838,21770,3810,10304,144,0,7826,13.0,1799.5,655,2494.0,46,95,4544.0,2604,11782,4508,53,332,467,766,7072.0,1521.0,1757,10825,622.571428571429,0,3207.0,2433,11869,1257,1944.0,531.0,228.0,19587,2915.5,5324,1969,314.0,22851.0,203.0,5258,2006.0,12349,95.0,1602.0,1348.0,1058,2153,11716.0,15382,4451,1949.0,16523,2159.0,3581,1372.0,6359.0,1307.5,248.0,8581,976,135,1062,125,2152,975,13063,5895,12595.0,63,815.0,2869.0,480.0,2420,1853,1575,395.0,1207.0,66395,9141,8369,1684,19398,43977.0,14039.0,16320,15119.0,16376.0,8883.0,1208,7077,2558,9323.0,20795.0,7592.0,19604,18054.0,6743,80591.0,6219.0,5094.0,4054.0,23983.0,7986,36036,322.5,1838.0,10,0.0,45309.0,5637.0,3557.0,5233.25,23031.75,10490.0,612,38002.0,11619.0,3735.0,16620.0,1785.0,3579.0,771,419.0,4502.5,7215,384,45190.0,3218,806,0,0.0,0.0,5100,17446.0,0,17117.5,36605,4640,4283,113,10470,1247,1787.0,4474,1590,926,2984.0,280,47838,1452,2941.0,1994.0,8352,12510.0,41478,1997.0,1338.0,5272.0,1125,3280,1633,2414,0,0,0,982,857,108,264.0,503,348,2557,2208,1614.0,1055,0,0,48,0.0,466.0,40,4511.0,185,184.0,0.0,0,0,0,228,0.0,3717.0,4492,0.0,1913.0,365.0,4.0
FR,0,0,22185,1719.0,127940,25159,3030,57232,14498.0,222759.0,79477,44128,3471,6349.0,4520.0,30916,40866,19232,7427,19024,52540,17458,50007,76451,1516,0,66694,5603.0,13220.0,39417,25981.0,1123,6804,70647.0,52425,139532,47724,2640,7566,9127,5967,37222.0,9591.0,8834,25063,10529.0,6037,14324.0,26291,79323,8696,5728.14285714286,6588.0,44211.0,106318,25929.0,49666,49232,5063.0,21815.0,1559.6,52211,4193.0,50979,2211.0,24103.0,15933.0,16248,10613,60513.0,63633,16520,6671.0,35744,139437.0,25000,59726.0,21008.0,87706.0,4105.0,71297,12047,2343,4638,2411,48764,11703,114755,81679,130983.0,17721,24371.0,42641.0,13306.0,41877,21523,32043,4083.0,19620.0,126613,97603,65899,17714,89445,462175.0,455368.0,425661,184949.0,143106.0,80528.0,15520,142316,43549,142083.0,243674.0,50713.0,212607,220821.0,39441,688459.0,105245.0,15058.0,28513.0,214263.0,88942,542693,105466.0,109886.0,2148,248575.0,360394.0,5297.0,7413.0,61699.0,191382.0,150085.0,4392,589882.0,117559.0,83299.0,81594.0,52236.0,44979.0,4306,9342.0,21552.0,106916,21339,337850.0,48226,7964,6422,156467.0,136257.0,142451,153627.0,147677,207197.0,310828,65277,44591,1368,120239,23391,16017.0,29781,19905,31457,29955.0,10366,895401,41530,31903.0,8581.0,147904,4880.0,404449,70665.0,45727.0,48629.0,14073,152508,34541,34023,0,0,0,11819,18333,361,7422.0,34474,10610,24175,11887,18319.0,19831,1018,1838,2014,14444.5,2232.5,1730,66428.0,1858,3263.0,156.0,0,168580,4710,2009,227701.0,7437.0,29477,3829.0,521.0,88.75,99.6
HR,0,0,2468,170.0,11508,1526,1294,5356,1592.0,22242.0,10470,8303,540,381.0,823.0,3641,18254,3984,5820,5728,9994,1733,3267,8727,134,0,3918,276.666666666667,737.0,1976,671.666666666667,0,0,4347.0,1025,9465,2108,36,1415,704,1559,3511.0,3094.0,498,266,1456.0,207,817.0,2522,13029,1072,1171.0,1710.0,658.4,6501,1971.0,5552,1573,1247.0,506.0,28.0,1491,98.0,4283,63.0,1468.0,753.0,655,1213,3596.0,2822,1422,552.0,2659,235.0,283,1413.0,11063.0,431.0,64.0,11511,1085,58,164,155,1494,1541,10354,3045,13621.0,1764,1136.0,9308.0,359.0,7433,468,2174,1185.0,3112.0,43406,16553,6490,6605,3904,21033.0,14954.0,4530,6657.0,9300.0,4978.0,337,6913,1406,7867.0,13011.0,2394.0,3464,13103.0,34705,71215.0,5306.0,2287.0,1016.0,11433.0,6682,31581,3110.0,3169.0,2506,10505.0,20037.0,3210.0,983.0,1283.0,23118.0,26629.0,2853,26708.0,998.0,30810.0,6144.0,762.0,1328.0,293,1082.0,4660.0,7669,251,12178.0,1706,321,2339,3126.0,4234.0,4646,13592.0,12688,6066.0,20430,4199,4324,1236,5680,1729,1097.0,940,2390,925,3056.0,1373,4507,214,5342.0,262.0,13911,266.0,10240,1885.0,242.0,355.0,246,575,1204,2817,0,7852,0,1459,900,10,3803.0,2622,544,1208,737,884.0,866,30,859,461,1126.0,0.0,156,1127.0,0,1.0,2563.0,415,1931,659,15,9424.0,1730.0,1899,61.0,0.0,11.0,0.0
HU,13,106,2719,158.0,27482,7822,888,6593,2253.0,29211.0,9500,13716,1699,813.0,319.0,6444,22451,3797,7053,4573,13030,905,10094,15933,320,765,8433,593.0,1319.0,2318,730.0,20,741,15896.0,10977,31687,4490,863,2141,5274,1226,6357.0,1605.0,2106,5848,74.0,1005,5202.0,4582,24798,2965,314.0,350.0,2674.0,24032,5733.0,7379,15114,7380.0,24780.0,0.0,4319,832.0,12046,101.0,8493.0,2795.0,8975,5141,22813.0,18995,7612,1787.0,8848,12272.0,2944,51195.0,335.0,154.0,1002.0,17006,1421,191,1284,2436,11267,2787,19004,4815,14694.0,4098,6866.0,20100.0,3473.0,7899,7039,2331,822.0,5379.0,52136,14907,16770,7097,7604,56314.0,25322.0,21269,29290.0,23169.0,13505.0,1226,19202,9409,36608.0,35221.0,6871.0,10671,32834.0,17998,136611.0,18661.0,7281.0,8139.0,31754.0,10436,81630,8291.0,15348.0,4515,48383.0,63780.0,10.0,13.0,7210.0,46692.0,21668.0,1019,69231.0,15297.0,20576.0,11590.0,3807.0,5771.0,688,935.0,2393.0,12499,921,52246.0,8369,3251,25241,29222.0,12622.0,13461,49943.0,4609,36287.0,40720,7312,5807,1665,12292,4598,2492.0,18453,2561,1914,4943.0,11294,45838,1236,4875.0,898.0,24290,11303.0,32825,4654.0,5201.0,2326.0,3653,28221,4089,7780,2,81,0,62,4586,128,2798.0,1552,407,1701,3869,2497.0,4123,631,658,972,3633.0,0.0,273,2350.0,357,151.0,1213.0,5685,8708,860,604,34487.0,4133.0,3742,74.0,107.0,148.0,0.0
IE,0,0,1389,0.0,14000,1407,138,6815,304.0,5704.0,6197,4069,72,403.0,156.0,1268,867,0,0,949,3217,70,2802,5233,954,0,4342,0.0,360.0,746,1519.0,0,2678,11313.0,688,7369,1175,64,136,261,573,3315.0,1090.0,1029,709,464.0,284,927.0,165,3812,1492,32.0,3.0,307.0,4008,939.0,2367,5565,5901.0,479.0,0.0,1747,1507.0,1664,0.0,816.0,206.0,598,723,2487.0,4931,961,547.0,1020,169.0,507,2188.0,124.5,57.0,17.0,4438,911,54,154,0,23444,1639,4395,561,8178.0,0,8.0,193.0,803.0,2377,2200,1801,160.0,2025.0,23105,2559,1756,2061,1311,26611.0,22729.0,12483,13468.0,10808.0,5348.0,321,6586,2710,21960.0,17293.0,7058.0,10393,16167.0,5882,84906.0,12087.0,11917.0,4302.0,18483.0,10668,65228,323.0,2239.0,3,27842.0,0.0,339.0,316.5,3224.0,11809.0,43868.0,0,49351.0,10171.0,38703.0,0.0,0.0,4879.0,374,1340.0,2699.0,8276,0,32051.0,0,1007,0,10052.0,9267.0,18810,24257.0,2004,16049.0,19082,2074,3320,556,5032,3175,2043.0,4684,3410,991,8294.0,23520,3571,2061,3040.0,1992.0,0,1294.0,25567,4745.0,1488.0,8337.0,1078,5559,983,1735,12,0,0,2026,1873,0,0.0,0,0,3289,845,2107.0,7537,0,0,0,0.0,0.0,0,7864.0,145,406.0,37.0,0,0,0,91,0.0,0.0,3142,0.0,1266.0,51.0,0.0
IT,0,0,16055,2372.0,59102,29511,10697,44053,8844.0,173652.0,57406,35878,21769,36512.0,29121.0,57653,187396,55694,82217,23187,117237,12996,61445,93381,1215,272,40069,1983.0,20766.0,26001,19613.0,3066,11889,51033.0,41007,140537,39296,2583,32007,14219,9918,47541.0,46391.0,12681,42152,17450.0,17350,20057.0,30456,183204,14039,2699.0,7025.0,40007.0,138142,54238.0,109447,38210,6762.0,26785.0,2545.0,23008,12740.0,53565,2935.0,18880.0,17127.0,41035,34634,105162.0,152603,31177,38664.0,130631,63810.0,12410,92747.0,25923.0,31927.0,19395.0,149841,32061,2068,5381,3188,61794,20314,109456,52720,59302.0,22017,3972.0,29769.0,10144.0,91324,18182,24700,5010.0,4365.0,482928,53677,24955,22990,50141,493596.0,464355.0,61625,111346.0,204755.0,58035.0,16945,268439,28148,187918.0,259634.0,55395.0,101431,226848.0,46189,487465.0,214781.0,64441.0,29236.0,220162.0,102860,596432,124207.0,35741.0,1169,171231.0,327760.0,15487.0,12076.0,17733.0,313140.0,208882.0,1875,573888.0,119157.0,322984.0,37187.0,2564.0,28633.0,1715,3900.0,25652.0,60010,13157,231041.0,113250,6826,35946,170945.0,75429.0,218624,256916.0,24041,105653.0,269240,32478,20156,3259,45966,10857,19391.0,112907,13128,8024,24226.0,4435,206738,17575,40350.0,6963.0,68102,13808.0,435412,37146.0,16287.0,51108.0,11866,167263,14133,32891,332,13015,0,5544,7748,2189,33717.0,45749,8526,43682,7883,10180.0,1218,4293,444,2112,10506.5,0.0,629,25075.0,165,565.0,1696.0,15580,40106,2597,1796,0.0,0.0,22115,386.0,37.0,0.0,134.0
LT,0,0,1175,1134.0,8257,961,147,7612,1243.0,10249.0,3918,3504,1345,1047.0,584.0,4479,18674,472,577,9371,11220,336,2948,3705,27,0,3532,13.0,382.0,369,200.0,422,0,605.0,600,6794,1333,0,568,584,0,3154.0,1422.0,497,0,19.0,638,0.0,187,4104,1313,0.0,0.0,792.0,1387,828.0,3862,425,228.0,855.0,0.0,722,83.0,1360,0.0,787.0,347.0,1238,55,561.0,3415,454,260.0,720,113.0,643,843.0,434.0,83.0,478.0,21376,1034,0,177,169,0,1422,7666,425,5209.0,1761,6335.0,5707.0,605.0,3241,1377,1487,0.0,1743.0,38541,8511,6542,1439,2984,15486.0,9734.0,4333,9331.0,12095.0,10887.0,131,1532,2888,12998.0,15051.0,2512.0,10155,21623.0,824,51777.0,2146.0,6845.0,2326.0,16431.0,4167,27184,16099.0,4258.0,10753,17547.0,44305.0,0.0,1470.0,2020.0,13710.0,5001.0,26,19519.0,4161.0,5552.0,4628.0,209.0,585.0,131,200.0,532.0,4033,280,9128.0,1742,206,1048,12160.0,5835.0,6026,5725.0,954,6990.0,11874,1837,835,94,5810,2219,1056.0,1609,826,744,1467.0,2943,1532,668,2206.0,367.0,6831,2443.0,12895,1168.0,252.0,1051.0,490,1400,1290,1825,261,0,0,4370,1690,201,1980.0,952,59,448,1675,1102.0,3420,302,0,288,0.0,0.0,0,359.0,61,14.0,0.0,0,0,0,130,6574.0,1941.0,2087,18.0,0.0,0.0,0.0
LU,0,0,285,0.0,1136,0,0,0,0.0,2511.0,0,480,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,2294,0,0,0,4,0,664.0,60.0,0,0,0.0,0,0.0,0,1477,0,526.0,0.0,0.0,1113,72.0,570,0,0.0,0.0,0.0,0,0.0,443,0.0,0.0,0.0,0,0,0.0,732,0,0.0,0,0.0,362,0.0,0.0,0.0,0.0,187,26,19,0,0,501,0,272,173,0.0,0,155.0,130.0,0.0,590,118,317,0.0,968.0,11277,4302,246,0,842,10702.0,7580.0,4712,4767.0,1130.0,944.0,118,993,415,3206.0,2338.0,1790.0,2917,4470.0,233,7974.0,1601.0,2361.0,730.0,2487.0,1045,0,122.0,0.0,0,0.0,8231.0,0.0,0.0,0.0,0.0,3124.0,0,8472.0,2115.0,3109.0,1170.0,298.0,581.0,25,0.0,0.0,0,417,7933.0,289,317,78,2056.0,1351.0,3799,10823.0,1369,2066.0,5429,615,0,4,1253,105,93.0,0,231,139,393.0,0,11387,0,655.0,0.0,0,309.0,9135,858.0,719.0,132.0,154,396,37,224,0,0,0,0,0,0,0.0,110,188,208,325,343.0,29,8,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,586,0.0,0.0,0.0,0.0
LV,0,0,752,1994.0,4796,731,105,3020,394.0,5612.0,2625,2363,33,306.0,70.0,2100,8909,197,166,12992,9436,157,1262,2759,17,1,765,32.0,493.0,881,241.0,111,106,1781.0,259,2348,1322,13,273,144,298,2002.0,419.0,60,2236,357.0,54,343.0,34,4065,437,1.0,18.0,130.0,1241,595.0,2152,401,51.0,335.0,62.0,319,0.0,1442,6.0,787.0,87.0,22,178,657.0,1220,698,282.0,221,166.0,322,802.0,866.0,16.0,2.0,5601,222,11,62,366,540,959,5128,174,5167.0,1310,4191.0,1716.0,1458.0,2662,312,635,70.0,1042.0,17331,7811,4080,1022,870,10524.0,7114.0,2742,3160.0,7600.0,4546.0,166,1877,961,7906.0,8724.0,2004.0,4642,12166.0,1643,37092.0,2397.0,3305.0,2101.0,9957.0,2881,20772,5871.0,2492.0,3059,12399.0,19220.0,555.0,215.0,1300.0,23363.0,4560.0,23,14443.0,2464.0,2658.0,3447.0,59.0,582.0,91,233.0,670.0,3478,458,7388.0,1912,429,822,14792.0,12883.0,3287,6709.0,405,3630.0,5504,1861,455,74,3873,1708,485.0,1557,776,282,1226.0,621,795,2039,1582.0,264.0,4882,1022.0,5122,655.0,325.0,1144.0,155,1117,644,1013,13,0,0,5412,382,18,1940.0,966,105,381,981,1200.0,5555,19,30,78,1090.0,0.0,89,1133.0,195,61.0,0.0,25,575,241,17,4587.0,1557.0,1634,4.0,0.0,47.0,0.0
MT,0,0,0,0.0,330,251,0,177,0.0,1537.2,0,934,0,0.0,11.6,0,362,0,0,0,297,0,0,1303,0,0,0,0.0,111.0,0,0.0,0,227,822.0,0,1033,262,0,0,0,0,783.375,282.0,0,14,0.0,0,0.0,0,1005,0,0.0,0.0,0.0,144,0.0,246,0,2.5,0.0,0.0,0,0.0,0,0.0,17.0,29.2,0,0,42.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1526,75,0,0,0,0,53,1583,0,0.0,0,0.0,0.0,13.6,257,0,0,0.0,611.4,3595,510,37,0,140,3176.8,1928.25,401,936.8,1364.8,481.4,24,421,182,2871.8,3897.8,322.8,645,1600.2,293,2922.2,1783.2,421.6,733.4,2621.4,897,5844,694.6,397.4,0,1646.6,1133.2,0.0,104.0,0.0,3462.0,7885.0,0,5850.6,1586.6,1201.2,0.0,0.0,520.0,67,71.4,283.0,0,0,2379.6,0,0,143,822.6,495.4,860,2165.6,1571,1913.0,1855,0,0,0,971,220,246.0,78,51,180,288.4,0,0,2302,1230.6,440.4,2451,0.0,3157,0.0,0.0,0.0,0,0,100,350,0,0,0,0,0,0,5.33333333333333,208,0,162,317,732.8,0,0,0,0,0.0,0.0,0,0.0,0,42.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
NL,0,0,883,1484.0,13934,9427,2748,12362,3459.0,43326.0,22388,6791,189,1026.0,1892.0,9316,3346,1138,783,1528,14435,4005,14263,28743,865,0,24766,363.0,5976.0,4041,7251.0,2097,342,14749.0,3204,27238,5526,0,2496,590,0,11937.0,2202.0,2709,0,1252.0,0,5567.0,3683,37306,3980,0.0,0.0,7865.0,24997,4609.0,11692,7152,837.0,1238.0,1174.0,10524,5258.0,6655,119.0,2696.0,5855.0,2933,3395,12005.0,32034,7003,1643.0,23964,9087.0,6300,4478.0,12221.0,3934.0,2543.0,24349,1874,761,1001,786,12353,2129,33359,9543,0.0,0,0.0,5242.0,4740.0,16119,6160,3985,1843.0,6685.0,143357,37159,17912,6893,16848,131054.0,82888.0,43375,99765.0,24171.0,18181.0,3877,25657,34559,78734.0,118525.0,56670.0,89114,87132.0,10906,297188.0,55798.0,15311.0,19982.0,94844.0,40772,250523,18402.0,25960.0,0,0.0,119466.0,1892.0,7578.0,15379.0,65871.0,54504.0,0,201539.0,45939.0,67853.0,0.0,0.0,18137.0,1921,4150.0,4218.0,18877,8423,154275.0,13654,1555,6389,48072.0,27336.0,51617,101198.0,34104,130444.0,109475,15781,32600,3503,50105,17740,11489.0,24851,8658,11361,12217.0,21986,498087,47214,20519.0,3599.0,33896,1690.0,155151,24503.0,6266.0,10148.0,3635,19176,2806,10115,612,2622,0,3239,7370,5,145.0,11478,0,11490,6311,6427.0,2194,726,3046,1126,351.0,0.0,10833,0.0,0,3138.0,0.0,5661,0,119,3085,0.0,0.0,5691,181.0,0.0,0.0,176.0
NO,358,0,3050,547.0,11713,1253,449,7142,656.0,8456.0,4214,4358,222,209.0,161.0,2342,1357,93,53,4005,10360,2832,1458,6642,45,1,7705,1.0,1154.0,901,976.0,0,1068,1745.0,599,4052,1914,21,29,392,514,4984.0,718.0,2758,1746,321.0,19,6945.0,1140,6835,369,101.0,2873.0,247.0,7492,1219.0,3530,1737,186.0,1322.0,301.0,4252,189.0,2095,3.0,1892.0,678.0,1001,780,4343.0,7751,1449,310.0,6086,63.0,828,2242.0,21946.0,554.0,389.0,6090,687,53,489,18,2123,515,13411,3030,14665.0,38,473.0,332.0,698.0,4369,732,1819,102.0,4773.0,67156,7546,4115,862,21603,53519.0,19219.0,20944,15490.0,22664.0,6719.0,784,3448,3087,15313.0,22645.0,8101.0,26322,23997.0,2552,75793.0,6857.0,14559.0,2794.0,33317.0,15572,60423,212.0,3928.0,899,34980.0,29714.0,9437.0,15664.0,1515.0,28315.0,24145.0,87,46762.0,9616.0,3795.0,13893.0,8345.0,4061.0,530,516.0,5391.0,4521,615,36051.0,4723,806,2409,16161.0,8301.0,8284,23083.0,0,11735.0,42638,6891,6464,2040,6848,1308,2053.0,3106,2419,1148,4633.0,991,45252,0,4334.0,1263.0,8380,3117.0,29439,2939.0,1220.0,4756.0,790,8540,1107,1353,25612,1256,557,8901,2108,28,240.0,1207,1620,3677,959,1390.0,2943,25,0,76,4.0,1.0,1,7109.0,192,1114.0,31552.0,14,3572,212,32,15150.0,5787.0,7624,691.0,293.0,42.0,11.0
PL,116709,5352,19845,4242.0,118437,32657,3256,40077,10861.0,102825.0,53783,27048,3194,4399.0,6320.0,36875,93734,7247,18902,36123,85654,6945,47840,44021,2524,4325,30704,798.0,7691.0,24201,10441.0,1337,2525,19986.0,35239,136870,33287,2726,12629,11669,6609,44354.0,12568.0,7981,22910,5120.0,6537,10060.0,18917,89380,18401,6550.0,4546.0,9095.0,78502,15537.0,61549,17225,7650.0,10442.0,13379.0,10589,698.0,30264,2594.0,12535.0,14354.0,25176,10865,31852.0,32894,16504,6207.0,37973,31076.0,8894,113979.0,12946.0,14384.0,5301.0,154974,7429,585,1685,3354,19821,20394,89926,22750,89347.0,22448,38300.0,32080.0,34205.0,37029,7746,10972,1014.0,33332.0,279728,103383,48897,32610,29680,175638.0,123065.0,98537,73914.0,114132.0,58132.0,3959,57032,20504,114231.0,111203.0,16719.0,38376,179144.0,171233,552909.0,69952.0,43012.0,27759.0,101021.0,35481,326988,58562.0,60165.0,35283,144016.0,289445.0,681.0,1913.0,17903.0,106432.0,46517.0,711,121797.0,22365.0,22101.0,37773.0,7481.0,10400.0,2047,3976.0,11676.0,33837,3768,101398.0,27316,5040,11692,60485.0,102502.0,56271,95071.0,5631,70198.0,119988,20130,8409,777,61616,7601,10657.0,25616,10656,3504,11387.0,22491,55209,26136,16174.0,3554.0,89670,4239.0,83110,16282.0,10183.0,13826.0,4378,22737,12065,20303,524,105,0,15231,10373,861,10833.0,18217,479,8755,9557,5462.0,37434,6114,5284,1735,10078.0,1485.0,643,4069.0,1225,427.0,3885.0,9399,24491,3307,346,0.0,8745.0,20294,767.0,0.0,4597.0,74.0
PT,0,0,9187,304.0,16992,3844,2128,6492,1657.0,44651.0,7545,14980,3408,7939.0,7846.0,23776,81340,3417,41252,5519,27011,3675,7805,17354,169,0,4179,377.0,3594.0,2055,1760.0,422,1009,5067.0,5074,18788,6698,237,6307,10724,1414,7899.0,11181.0,1420,1138,757.0,846,2159.0,3610,34737,2241,600.0,395.0,2530.0,13093,15464.0,14674,1413,1044.0,1336.0,3600.0,990,0.0,7162,503.0,3581.0,2301.0,3427,1504,4125.0,6834,1345,1106.0,7414,5535.0,2866,22090.0,1085.0,306.0,1681.0,34285,2659,139,315,439,4494,5432,14418,4472,8502.0,789,80.0,13608.0,1679.0,6283,5558,3712,77.0,5643.0,186316,31071,7990,30651,7113,71117.0,44927.0,18747,35402.0,42334.0,18154.0,4388,29545,8448,56332.0,56542.0,9386.0,26309,42970.0,16841,130636.0,41967.0,15777.0,15683.0,63324.0,20173,135547,15363.0,9017.0,0,35048.0,65019.0,0.0,631.0,2780.0,26203.0,50516.0,153,123800.0,19676.0,89711.0,9829.0,1820.0,5082.0,816,1480.0,1613.0,8670,2516,41067.0,4683,779,24798,7565.0,18827.0,31571,49594.0,5528,40404.0,52043,5212,3880,1344,12176,1327,3371.0,6209,3874,1812,6605.0,3360,81554,10269,8375.0,1767.0,39564,8130.0,57958,6016.0,2668.0,8194.0,2862,156303,2038,6721,0,0,21,7447,3379,108,7716.0,4831,1441,4982,3433,4161.0,1910,414,633,530,125.5,0.0,0,10652.0,78,129.0,0.0,1953,0,0,0,12529.0,3469.0,2849,25.0,1504.625,373.0,0.0
RO,8509,8562,7749,2497.0,43193,5652,3318,14538,11887.0,69651.0,13829,22309,4535,4120.0,2005.0,18460,147028,7122,56444,31216,27325,1671,10155,17275,397,36,20916,495.0,3816.0,3125,1987.0,986,1313,7745.0,13501,36260,6656,967,3316,6311,3060,16469.0,2811.0,2533,20578,4336.0,2178,5880.0,4683,41706,4145,1448.0,0.0,3696.0,14039,4855.0,17338,10218,4312.0,4706.0,231.0,6462,452.0,13821,710.0,4808.0,2339.0,8905,6920,20942.0,10549,2090,4540.0,16904,17958.0,1426,105397.0,16417.0,3454.0,1108.0,60499,2113,901,1680,1459,4008,4801,23317,3016,51584.0,10312,17732.0,35396.0,1150.0,30972,1739,15371,561.0,6103.0,188300,57319,17537,24483,6699,85750.0,18553.0,21012,19987.0,42893.0,32542.0,628,36097,11011,79036.0,65577.0,9295.0,16726,74867.0,29377,250159.0,21529.0,20042.0,9460.0,44664.0,11748,97784,10011.0,9206.0,17083,78170.0,97261.0,10.0,523.0,4142.0,56307.0,35706.0,5356,66025.0,8383.0,30047.0,11798.0,9096.0,5901.0,688,3481.0,8480.0,26838,4871,45136.0,7297,1268,3608,24399.0,16546.0,358,19335.0,456,47906.0,53578,9095,14842,495,25142,4171,2514.0,7229,4642,512,3832.0,19349,12847,4825,8727.0,816.0,114873,493.0,27160,6428.0,2292.0,10061.0,1221,28005,5385,4472,22094,5962,76,1130,2435,270,13348.0,2947,358,2165,2053,2110.0,2009,479,1458,871,7756.0,0.0,2081,4014.0,211,25.0,6938.0,3370,15758,6845,248,32124.0,9491.0,13581,569.0,2487.0,296.0,13.0
SE,0,0,2875,423.0,12894,4651,839,8097,2130.0,17071.0,10332,5557,47,519.0,521.0,4671,1199,669,322,14002,22609,24655,10489,16989,237,0,11470,42.0,3949.0,2093,3709.0,18,306,14171.0,5662,19737,4122,754,133,1439,855,9076.0,1156.5,3230,15452,17756.0,3935,6420.0,3029,12610,1454,106.0,2542.0,2564.0,34715,13966.0,13944,3994,1610.0,2365.0,800.0,9787,559.0,13898,750.0,2680.0,2946.0,5020,3512,21076.0,30726,5145,3208.0,23118,47562.0,4132,19348.0,3359.0,0.0,1853.0,17178,646,171,846,205,10155,2548,18954,3477,21998.0,303,8868.0,1369.0,1898.0,9373,1520,4500,377.0,331.0,99034,14710,4585,1114,35522,96660.0,62452.0,36422,37942.0,29571.0,11431.0,2066,11119,4719,35048.0,69520.0,20079.0,48753,58159.0,1392,104553.0,18162.0,11963.0,16317.0,54321.0,20026,84446,873.0,12774.0,3255,67975.0,79348.0,9522.0,5511.0,2370.0,48985.0,39146.0,11,113578.0,7158.0,0.0,25181.0,12700.0,10265.0,2277,3145.0,4903.0,16697,2786,106464.0,6750,1379,452,55677.0,23799.0,13823,35055.0,0,60673.0,86235,8340,16142,583,29195,3609,3045.0,6785,4492,2824,9692.0,13239,93047,1,11217.0,1471.0,19518,12468.0,65541,4487.0,2102.0,14499.0,4172,27223,2347,3058,0,0,3860,2336,1042,45,156.0,2329,2253,8691,3790,2305.0,4483,35,0,706,2203.0,0.0,115,7644.0,326,427.0,77.0,0,6873,0,1008,0.0,13972.0,7473,256.0,0.0,168.0,6.0
