geo,B051,B052,B081,B089,C101,C103,C104,C105,C106,C107,C108,C110,C131,C132,C133,C139,C141,C151,C152,C161,C162,C171,C172,C181,C182,C191,C201,C202,C203,C204,C205,C206,C211,C212,C221,C222,C231,C232,C233,C234,C235,C236,C237,C239,C241,C242,C243,C244,C245,C251,C252,C253,C254,C255,C256,C257,C259,C261,C262,C263,C264,C265,C266,C271,C272,C273,C274,C275,C279,C281,C282,C283,C284,C289,C291,C292,C293,C301,C303,C309,C310,C321,C322,C323,C324,C325,C329,C331,C332,D351,D352,D353,E360,E370,E381,E382,E383,E390,F411,F412,F421,F422,F429,F431,F432,F433,F439,G451,G452,G453,G454,G461,G462,G463,G464,G465,G466,G467,G469,G471,G472,G473,G474,G475,G476,G477,G478,G479,H492,H493,H494,H501,H502,H521,H522,I551,I559,I561,I562,I563,J581,J582,J591,J592,J601,J602,J611,J619,J620,J631,J639,L681,L682,L683,M691,M692,M701,M702,M711,M712,M721,M722,M731,M732,M742,M749,M750,N772,N773,N781,N782,N783,N791,N799,N801,N811,N812,N813,N821,N822,N823,N829,S951,S952,B061,B062,B071,C102,C109,C142,C143,I552,I553,M741,M743,N771,N802,N803,C120,C267,C302,C304,H504,H511,H512,N774,B091,C192,H491,H495,H503,H531,H532,J612,J613,B072,B099,C268
ES,1758,1.0,11977.0,3116.0,91098,34659,13148,25080,6328.0,83913,50552,50917.0,4881,5198,6912.0,25495,39045,9622.0,31207,6865,41467,9171.0,33968.0,58414.0,1823.0,47,31678,2170.0,13112,26186,12647.0,2018.0,8654,32448.0,23177,70135,18029,1999.0,16516,5017,6262,19093.0,17399,5184.0,21243.0,6362.0,3158,12946,14670.0,84892,12386.0,1730.0,2164,23742,57523,18641,31453,8440,1361.0,4055.0,1424.0,7967,2004.0,26476,2180.0,6648.0,9750,9801,9899.0,15935,42579,8495.0,7987,28047,71614.0,9858.0,72470.0,10139.8,23008,2076.0,57392,7277,859.0,1645,3363.0,20785.0,8051,65776,13605,35512,4196.0,1315.0,46967,6781,72530,29657,9269,1256,89455,384674,56170,22247,17985,33253,298488,138158.0,55280,94949,142985,50805,9284,92850,34429,354297,229937,56962.0,113389,179767,8117,521979,249995,53062,50921,197406,84650,494475,51428.0,35804,1629.0,173995.0,320593,3546.0,3234.0,26423,193310,237137,5349.0,484794,135441,496131,41289,8975.0,31807,1178,6267.0,22528,37298.0,17470,257309.0,20885,3342,2264,142378.0,93786,162576,194527,42128,70886,215082,49353,44575,2658.0,105210,15150.0,16923.0,55991,22445,9287.0,33809,12481.0,195256.0,9171.0,45949,8810.0,124975,62544,493004,43426.0,23329,97940,20023,189489,22046,34881,888,20.0,78,20497,12545.0,335.0,5004.0,34208,7996.0,9240,12206.0,18666,7183,1215.0,2107,614.0,11302.0,0.0,67,28346.0,995,881.0,176.0,8708.0,13177,0,451,0.0,0,11012.0,1232,1814.0,606.0,15.5
FI,0,0.0,1464.0,1678.0,9123,1666,157,5724,885.0,9471,6620,3259.0,139,48,273.0,2199,3115,341.0,955,8413,12480,18672.0,3307.0,7524.0,151.0,0,7564,9.0,1697,871,2629.0,25.0,95,4544.0,2136,10532,2770,53.0,135,389,710,6063.0,1275,1700.0,8008.0,635.428571428571,0,3380,1684.0,12166,1053.0,857.0,541,249,18011,3647,5544,2080,400.0,12017.0,203.0,6271,2367.0,11250,35.0,1410.0,1437,773,2111.0,10201,14156,4298.0,1829,17448,3125.0,3065.0,862.0,5528.0,1345,257.5,6945,734,120.0,937,192.0,1924.0,1112,13576,4968,11651,58.0,2138.0,2817,618,1996,2143,1520,370,1092,70411,8973,7654,2378,20475,47760,14110.0,19507,14380,18056,10388,974,7048,2013,9598,18277,5903.0,20524,19234,4672,77900,6061,4487,4023,21254,7338,34581,416.0,2444,13.3333333333333,0.0,45178,5809.0,2850.0,4338,23350,9933,793.0,45510,11328,4096,14795,1912.0,4075,885,395.0,476,5698.0,384,53016.0,5915,835,0,0.0,0,6074,18748,0,20344,41891,4989,4646,137.0,10781,1000.0,1608.0,4617,2411,555.0,3313,753.0,53774.0,4885.0,2320,2424.0,10638,15184,44797,2357.0,2213,4723,1142,3827,753,2310,0,0.0,0,979,981.0,63.0,278.0,581,538.0,2746,2665.0,1322,1616,0.0,0,111.75,0.0,395.0,47,4327.0,141,362.0,0.0,0.0,0,0,211,0.0,4915,5692.0,0,1913.0,945.0,4.66666666666667
FR,1,0.0,15646.0,1827.0,122447,25595,4005,60349,14695.0,236193,81255,47338.0,3297,5868,2329.0,28695,37163,23355.0,5124,17893,41322,15155.0,49501.0,63331.0,596.0,1,52418,6441.0,12345,52541,21065.0,715.0,2695,91582.6666666667,37503,108675,37727,3418.0,6417,7869,5747,35605.0,10677,5318.0,21959.0,9208.0,6009,20229,18766.0,74585,8876.0,1273.85714285714,6588,40338,98794,23243,44684,43837,4425.5,16332.0,1317.0,51791,5062.0,45440,2269.0,24271.0,10721,14132,9882.0,56509,59821,17309.0,6338,32883,111290.0,23744.0,78319.0,22022.0,119760,3387.0,45543,15986,2359.0,4245,2366.0,50925.0,10704,105450,71087,150063,15599.0,23750.0,38752,16382,40556,29151,34402,7730,24978,145742,100909,52980,10921,84423,446121,414266.0,370757,178310,141992,80817,13579,116302,43895,180571,220967,51624.0,214513,223101,48454,692984,103913,15274,13048,206552,80215,562995,108863.0,179523,1998.0,300896.0,357853,5097.0,5949.0,65105,176646,147672,4614.0,641962,130921,73817,75335,72407.0,71269,6133,7730.0,25062,109899.0,12184,399157.0,43528,7604,6588,204772.0,134527,176264,170854,107284,262769,312919,73106,53350,2466.0,96989,17450.0,21582.0,37275,29128,37648.0,31335,5058.0,804054.5,55056.0,31348,10859.0,169569,7537,459669,80647.0,41383,47690,20074,159855,25219,39784,0,0.0,0,13694,17860.0,292.0,6986.0,47052,11657.0,31926,16475.0,23219,18923,1006.0,1838,2192.0,13047.0,500.0,1434,64258.0,3856,6880.0,411.0,0.0,23567,3036,2518,241896.0,18947,35894.0,3107,521.0,170.0,86.0
HR,0,0.0,1934.0,160.0,11006,1662,848,4989,888.0,23574,9431,6516.0,556,482,445.0,2631,12172,5086.0,6091,7327,9653,729.0,3752.0,8140.0,74.0,0,2454,102.0,640,1988,684.0,0.0,0,4978.0,1053,10392,2321,12.0,887,855,1311,3342.0,2688,536.0,70.0,374.0,78,995,2505.0,14536,617.0,1307.0,1684,592,6386,2220,5686,412,1173.0,2428.0,92.0,1235,119.0,5957,45.0,1471.0,801,466,2078.0,3658,3671,1263.0,636,3047,422.0,346.0,1721.0,5954.0,915,101.0,10770,925,54.0,180,122.0,1378.0,1386,9892,1814,12570,1820.0,686.0,8467,591,9963,1357,1785,1578,2193,33890,12672,4796,5128,3300,20137,12804.0,3930,6453,8953,5454,269,7241,1825,8618,13426,3623.0,4309,12864,21365,64779,9258,5714,1459,10807,2469,32256,3279.0,3811,1974.0,19412.0,22015,3390.0,743.0,1992,19540,28374,713.0,31684,1195,34158,4749,509.0,1385,290,922.0,3961,5480.0,431,16422.0,2313,357,2182,4183.0,5246,8909,14483,1627,8212,18812,4556,2667,126.0,5829,1257.0,995.0,1217,2298,946.0,3543,296.0,9358.0,378.0,5934,481.0,13070,595,9546,2166.0,286,1305,444,950,1479,2144,2,61.0,0,1359,809.0,18.0,3046.0,3052,1093.0,1687,877.0,1390,191,19.0,816,152.0,1088.0,0.0,35,1159.0,0,2.0,2005.0,5018.0,1912,653,19,9735.0,574,3080.0,37,0.0,47.0,0.0
HU,3,94.0,2526.0,116.0,26169,8445,1098,6598,2331.0,30382,10492,12963.0,1211,764,410.0,11296,20571,5616.0,6838,4902,13465,1001.0,13912.0,16387.0,196.0,648,8304,790.5,1263,3781,942.0,18.5,1139,16950.0,13775,37194,5549,854.0,1705,5490,806,6323.0,1500,2573.0,4325.0,98.0,2193,4732,6649.0,25935,3644.0,277.0,368,3361,31431,6542,8524,14240,7339.0,13097.0,0.0,4417,977.0,13914,139.0,10562.0,3398,8952,5087.0,27757,18400,5058.0,1561,9141,20086.0,3360.0,69512.0,315.0,661,1123.0,18378,1320,196.0,1472,4093.0,14880.0,7395,17452,5327,14681,4121.0,5910.0,21632,3354,14734,4286,3057,758,6114,51925,15967,15012,5274,7117,56413,25935.0,22764,29374,28119,15522,1305,18815,10563,34611,37390,6085.0,14010,33680,19944,125472,33771,6978,8607,30449,9568,80975,8775.0,19888,2822.0,49673.0,76362,3.0,8.0,8066,56974,24072,1599.0,78119,14689,16641,8975,4975.0,8065,683,822.0,2219,5839.0,998,70394.0,11224,2931,18991,34659.0,17275,15282,57939,5468,47444,45303,9102,14990,2444.0,13654,3482.0,2906.0,20330,2494,1666.0,4935,5766.0,65814.0,7208.0,5103,1251.0,21532,14794,34687,7535.0,11008,1833,4656,34860,4259,7552,99,35.0,0,12,6779.0,116.0,2343.0,2789,462.0,3242,4238.0,3497,4818,738.0,1308,813.0,3541.5,0.0,121,958.0,152,395.0,877.0,5000.0,16089,834,663,29858.0,4619,10561.0,75,54.0,156.0,0.0
IE,0,0.0,1497.0,0.0,17503,1519,273,8190,312.0,7200,7500,3965.0,71,391,237.0,1351,680,0.0,0,1105,4002,66.0,3068.0,5583.0,582.0,0,5079,0.0,348,732,1070.0,0.0,2482,10567.0,562,9387,1227,64.0,197,316,573,4363.0,1061,1012.0,798.0,705.0,352,980,161.0,4872,1927.0,35.0,3,422,4301,1457,2556,6067,4268.0,507.0,0.0,1917,1803.0,2075,0.0,757.666666666667,174,598,466.0,2695,5370,1163.0,678,1326,182.0,479.0,2360.0,112.0,57,32.0,4358,911,63.0,148,0.0,24549.0,1734,5306,762,8178,0.0,13.0,571,865,2813,2200,1762,160,2367,29184,3062,2644,2570,1656,32976,28204.0,17678,15974,13364,6168,295,8365,3041,24718,20458,9857.0,11852,16820,5432,90079,12731,13081,4778,18760,8586,67965,584.0,3149,3.0,28360.0,0,318.0,323.0,3574,13733,54017,0.0,67013,12221,41331,0,0.0,5836,388,1340.0,2743,5861.0,0,52478.0,0,1094,0,11959.0,13453,19751,26331,1864,26345,25397,3667,4921,595.0,6526,3377.5,2237.0,5438,3911,1192.0,8777,36610.0,3571.0,2061.0,3575,2196.0,0,1294,28177,5223.0,2105,9596,1853,8362,1195,1859,22,0.0,0,2445,2522.0,0.0,0.0,0,0.0,4266,1093.0,2299,7490,0.0,0,0.0,0.0,0.0,0,7267.0,174,475.0,28.0,0.0,0,0,91,0.0,0,3333.0,0,1283.0,65.0,0.0
IT,0,0.0,12988.0,1859.0,59729,31482,11350,43581,9760.0,175260,57471,40108.0,16815,28851,20736.0,51137,169462,64316.0,78544,13447,90098,11907.0,59315.0,84724.0,551.0,271,38001,1947.0,18907,27331,19689.0,2094.0,12843,45685.0,38815,134539,34574,2373.0,24198,11091,7046,30975.0,35107,10739.0,41973.0,13620.0,14701,18201,27569.0,150259,12524.0,2667.0,5884,39489,139261,53974,100194,34419,4762.0,13435.0,2241.33333333333,18514,10989.0,52569,2886.0,16245.0,17637,30739,30743.0,103757,157652,31207.0,36646,131183,66647.0,10314.0,85074.0,23969.0,43981,16391.0,134327,31062,1964.0,5278,2662.0,62269.0,19078,114818,45516,66525,17766.0,3996.0,35450,9987,93934,21867,26393,7507,2615,307521,44771,23802,22976,38000,443739,389956.0,50798,94584,193223,64891,17401,256370,27721,196140,262030,51188.0,99803,204180,41637,483418,227572,52857,34855,204476,93323,601183,116590.0,48191,1561.0,167998.0,325032,36665.0,9696.0,22788,333371,202014,976.0,636104,122385,353748,31941,2174.0,23354,1725,2814.0,11458,57544.0,15857,275910.0,113155,4806,30190,193202.0,81281,228967,268032,29385,121398,253060,37183,25350,3033.0,60303,11354.0,18878.0,122673,16269,6987.0,24181,3759.0,270822.0,1718.0,38657,9494.0,67397,28342,437485,42461.0,21145,57475,11838,174380,13095,31832,391,6881.5,0,5720,7610.0,1979.0,27606.0,55903,8514.0,49292,9679.0,11847,1974,5737.0,1192,2021.0,10492.3333333333,0.0,614,19703.0,718,1738.0,1876.0,13021.0,36750,2172,2328,0.0,0,16417.0,434,15.0,0.0,59.3333333333333
LT,0,0.0,1354.0,1133.0,7835,1297,131,7290,1202.0,9777,4531,3364.0,1547,1270,304.0,6372,17722,645.0,369,7807,15082,247.0,4362.0,4435.0,4.0,0,3614,15.0,439,627,240.0,417.0,0,662.0,376,8867,1943,0.0,345,676,0,3350.0,1370,467.0,0.0,9.0,435,0,164.0,5696,1313.0,0.0,0,1195,1946,953,4452,795,132.0,444.0,0.0,1448,53.0,1673,0.0,810.666666666667,664,1893,42.0,614,3876,491.0,522,804,213.0,896.0,3850.0,1438.0,108,478.0,28596,1731,0.0,192,169.0,0.0,1850,8189,579,6839,98.0,5755.0,5392,607,3589,2159,1493,0,1935,41107,8497,7347,1244,3219,18869,15630.0,7166,9130,16465,11839,226,1563,3770,13988,18805,3538.0,12721,24810,1017,53871,2527,5926,2249,17793,3652,28969,14540.0,8494,10822.0,15693.0,63502,0.0,1102.0,2998,18350,6279,44.0,26645,4551,5207,3694,478.0,1490,202,135.0,373,3399.0,341,17236.0,3799,595,1646,16210.0,7599,6725,9428,1105,11006,14022,2398,1579,200.0,8120,1969.0,1957.0,1916,979,1122.0,2485,1807.0,8891.0,1052.0,2367,757.0,7710,2196,16314,1891.0,1180,1516,586,2534,1306,2046,154,0.0,0,5187,2165.0,161.0,1791.0,1886,85.0,1323,2609.0,1987,3231,40.0,0,471.0,0.0,0.0,0,515.0,42,34.0,0.0,0.0,0,0,130,6574.0,1941,1951.0,33,0.0,0.0,0.0
LU,0,0.0,261.0,0.0,1734,0,0,0,0.0,2687,0,494.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,2546,0,0.0,0,4,0,663.0,99,0.0,0.0,0.0,0,0,0.0,1433,0.0,383.0,0,0,1032,78,427,0,0.0,0.0,0.0,0,0.0,386,0.0,0.0,0,0,0.0,0,804,0.0,0,0,0.0,339.0,0.0,0.0,0,0.0,166,19,19.0,0,0.0,544.0,0,240,218,0,0.0,168.0,149,0,671,149,284,0,1190,11395,4409,269,0,1010,11920,8314.0,5243,5072,1201,1015,123,1233,419,4058,2404,1739.0,2902,4504,297,8237,1722,2361,711,2771,1067,0,117.0,0,0.0,0.0,7505,0.0,0.0,0,0,3291,0.0,10354,3389,2916,973,570.0,523,27,0.0,0,0.0,441,9527.0,386,332,68,2349.0,1795,4407,14463,1333,3175,6115,761,0,3.0,1628,80.0,121.0,0,290,135.0,455,0.0,13305.0,0.0,571,0.0,0,393,10494,1115.0,1448,120,153,590,39,232,0,0.0,0,0,0.0,0.0,0.0,110,188.0,326,281.0,436,50,10.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,665.0,0,0.0,0.0,0.0
LV,0,0.0,958.0,2173.0,4619,928,111,3551,518.0,5158,2476,2462.0,50,220,72.0,2633,8207,176.0,177,13310,11934,12.0,1417.0,3333.0,24.0,2,936,42.0,351,1152,244.0,121.0,98,2022.0,275,2718,1925,3.0,171,261,355,2413.0,465,86.0,238.0,289.0,108,191,74.0,5530,434.0,0.0,13,113,1930,717,2041,759,76.0,435.0,104.0,441,4.0,1315,2.0,1191.0,145,38,126.0,559,1825,511.0,265,376,77.0,642.0,1191.0,1087.0,115,34.0,6981,242,18.0,156,286.0,677.0,1112,5446,525,5807,1342.0,4171.0,1732,1598,3478,436,578,70,1322,20419,7499,5400,1173,1172,11447,9399.0,5620,3534,10091,5453,241,2818,1357,9378,9645,2863.0,5511,12646,2466,39069,3161,3256,1741,10564,2617,23644,4856.0,4582,3144.0,14125.0,25702,425.0,191.0,2022,25115,5652,45.0,22201,3320,3164,2836,117.0,946,162,204.0,506,2543.0,755,14885.0,6559,917,1499,16843.0,14029,4349,11704,535,6218,7579,2207,579,77.0,5811,1714.0,812.0,2653,836,558.0,1740,1217.0,1779.0,2333.0,1931,512.0,6488,1832,9051,1222.0,922,1446,343,1775,805,1502,15,0.0,0,3804,282.0,22.0,1060.0,1119,134.0,1233,1833.0,1616,5833,27.0,19,80.0,749.0,0.0,147,1304.0,185,86.0,2.0,54.0,395,211,39,4171.0,1430,1881.0,19,0.0,18.0,0.0
MT,0,0.0,0.0,0.0,310,263,0,177,0.0,1550,0,949.666666666667,0,0,6.0,0,362,0.0,0,0,297,0.0,0.0,1303.0,0.0,0,0,60.0,111,0,0.0,0.0,227,822.0,0,1033,262,0.0,0,0,0,700.25,282,0.0,14.0,0.0,0,0,0.0,1005,0.0,0.0,0,0,144,0,246,0,0.0,0.0,0.0,0,0.0,0,0.0,17.0,14,0,0.0,42,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1526,75,0.0,0,0.0,0.0,53,1583,0,0,0.0,0.0,0,12,257,0,0,0,642,3074,510,37,0,140,3635,2554.5,401,958,1387,577,32,421,182,3400,4419,362.0,607,1797,293,3803,2484,618,763,3170,1207,6603,661.0,383,0.0,3117.66666666667,1158,0.0,104.0,0,3863,7511,0.0,7083,2085,1534,0,0.0,520,67,121.0,283,0.0,0,4281.5,0,0,143,1132.0,854,860,3219,1571,2653,2034,0,0,0.0,1766,220.0,246.0,78,51,180.0,427,0.0,0.0,2736.5,1124,326.5,2451,0,3157,0.0,0,0,0,0,100,350,0,0.0,0,0,0.0,0.0,0.0,208,0.0,162,317.0,798,0,0.0,0,0.0,0.0,0.0,0,0.0,0,42.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
NL,0,0.0,742.0,1086.0,15503,9708,2746,15484,3336.0,42061,23860,6949.0,149,892,1906.0,8906,3294,1189.0,755,1457,12543,3740.0,13378.0,21331.0,710.0,0,24089,382.0,5719,4057,7976.0,2001.0,398,12289.0,3566,28287,4766,0.0,2239,476,0,8777.0,1959,2091.0,0.0,1290.0,0,4913,3397.0,34101,4295.0,0.0,0,8468,27344,5478,11582,6538,1400.0,910.0,762.0,10348,4148.0,6472,107.0,2504.0,5500,3563,3449.0,12478,32054,7505.0,2006,27839,10119.0,6493.0,4448.0,11283.0,3632,2458.0,24057,1940,741.0,964,703.0,12123.0,2352,35459,11532,0,0.0,0.0,5379,3877,10528,7126,4477,1980,6157,126371,30446,15338,9677,17391,120455,71819.0,37520,93359,24634,16834,3854,27499,34198,85892,121382,52922.0,91061,85150,14937,336971,55110,14087,16248,88159,33732,228845,18845.0,46178,0.0,0.0,120404,1696.0,6972.0,16299,76561,61381,0.0,251891,49784,62747,0,0.0,21499,2445,2814.0,4718,20034.0,4334,188157.0,15725,2259,6248,38157.0,29695,53869,98681,34470,155011,112278,19106,35569,3152.0,50689,17594.0,13625.0,29273,10260,11896.0,14417,29078.0,569037.0,100419.0,21070,2853.0,31755,3992,151733,26955.0,9094,12380,4736,22095,3161,10456,656,3108.0,0,3210,7568.0,4.0,126.0,12576,0.0,19015,7532.0,7248,1427,899.0,1303,913.0,253.0,175.0,10118,0.0,0,2613.0,0.0,5416.0,0,131,3300,0.0,0,6682.0,303,0.0,0.0,100.0
NO,149,0.0,3259.0,390.0,12577,1428,543,6820,576.0,9827,4139,3643.0,193,167,157.0,2264,1564,127.0,23,3704,9600,1972.0,750.0,5226.0,16.0,0,7109,3.0,1209,900,1100.0,0.0,809,1702.0,564,3993,1480,17.0,0,542,482,4944.0,582,3042.0,1615.0,272.0,24,7593,604.0,6845,449.0,96.0,2965,197,7112,1018,3303,1534,196.0,923.0,262.0,4491,221.0,2105,22.0,2077.0,612,789,695.0,5252,6711,1313.0,308,6665,61.0,1160.0,1572.0,19611.0,520,161.0,5268,612,49.0,423,31.0,1993.0,524,16039,3176,13069,55.0,574.0,413,868,4913,603,2311,66,5824,77841,11092,5660,826,26712,58498,23172.0,24999,17603,25100,6417,838,3068,3425,17198,21346,6590.0,24869,25614,3261,81491,8108,12506,2489,37465,16817,64459,261.0,5712,576.0,37356.0,32065,10033.0,14150.0,1620,29034,31561,204.0,65471,10465,5001,11720,9128.0,5421,738,390.0,5998,3987.0,782,43546.0,4772,679,2748,19771.0,9959,8889,25057,0,14044,46026,6208,7017,1858.0,8025,1381.0,2125.0,3450,3221,644.0,4722,1060.0,46956.0,0.0,3991,2793.0,8290,4940,33226,3444.0,1173,3996,1098,7864,927,1288,25499,1178.0,298,10535,2324.0,20.0,202.0,1713,2180.0,4947,2512.0,1730,5144,23.0,0,210.0,1.0,0.0,0,6576.0,182,857.0,32617.0,425.0,4030,357,44,12331.0,5981,7043.0,818,263.0,39.0,15.0
PL,93943,1735.0,16662.0,3745.0,119313,34812,2997,39622,11186.0,104923,55367,23488.0,3247,4292,6612.0,43140,79256,6981.0,17956,37655,90693,7910.0,50171.0,48529.0,2845.0,3669,31315,1118.0,9011,26720,11360.0,1503.0,1682,21733.0,41648,159892,37959,2898.0,10323,12158,6109,42422.0,11903,9258.0,19499.0,5636.0,7982,13355,20225.0,108047,18828.0,5938.0,5304,9558,96553,17198,65015,18104,4930.0,11700.0,6404.0,17051,515.0,34921,3898.0,12436.0,16553,27664,11928.0,31172,36695,17777.0,6313,35779,32086.0,11887.0,143670.0,10625.0,15793,6001.0,182431,7058,561.0,1957,4182.0,23922.0,21282,105728,25472,75079,18589.0,32137.0,33257,36117,41155,12228,10260,2221,51486,226539,84087,47946,32090,29651,182608,142654.0,92203,77410,121768,57404,4985,69560,26125,112553,113590,21178.0,46310,198089,178419,538750,64975,40585,33172,110020,33124,320456,50654.0,79222,27769.0,136255.0,356762,633.0,1465.0,27767,115696,50141,925.0,145485,25531,14752,30448,9540.0,14012,2270,3850.0,10872,30081.0,3971,189733.0,34992,6315,19537,77782.0,98791,78316,132038,12820,112224,118151,23064,11806,1070.0,69336,8038.0,12435.0,26661,13394,3678.0,15552,33654.0,100820.0,45775.0,16804,4550.0,89211,5216,84950,19237.0,24420,12569,6047,34637,16665,20856,524,81.4,0,18264,13095.0,652.0,9360.0,22497,346.0,15344,10544.0,9477,27991,3771.0,5785,1725.0,10814.0,1400.0,894,3886.0,525,1640.0,3345.0,9918.0,21201,3957,545,0.0,8745,21040.0,778,0.0,12780.0,59.0
PT,0,0.0,6643.0,343.0,16987,5043,2394,6301,1782.0,42728,8338,15235.0,2699,7747,9237.0,25154,82925,4542.0,47596,4989,23842,1978.0,8457.0,14992.0,107.0,0,4207,484.0,3197,2316,1860.0,443.0,1250,5502.0,5439,20403,6143,215.0,5046,11884,1079,5108.0,9381,1365.0,1156.0,973.0,1048,1774,3067.0,31516,2724.0,522.0,415,2535,13546,18081,14010,1378,906.0,1424.0,3829.0,1430,0.0,7282,454.6,3963.0,2115,3769,1461.66666666667,4790,7086,1686.0,1158,8155,5337.0,2354.0,25835.0,1498.0,983,2257.0,31154,2631,187.0,373,229.0,5086.0,6016,16496,3707,11580,661.0,102.0,13660,2115,6349,6037,3565,56,4135,136877,20304,6687,19878,5991,56773,34834.0,16383,30439,41362,18234,3789,25082,8201,53981,50052,7490.0,24659,40083,14484,134919,37499,15443,14508,51451,18159,133385,16466.0,9484,0.0,33403.0,67007,0.0,480.0,3409,27564,55277,395.0,133096,19251,85201,6675,3351.0,5285,689,1180.0,2562,11331.0,3253,51636.0,5751,655,27737,6892.0,22149,33579,50043,5840,51560,46265,5393,4740,1033.0,11956,1244.0,3528.0,8949,5152,1097.0,5356,1567.0,92145.0,16704.0,9771,2308.0,38376,8086,58385,6151.0,4544,12238,3312,180793,2549,5772,0,0.0,21,7452,3458.0,63.0,7696.0,23126,1462.0,7548,3706.0,4539,1931,59.0,667,602.0,76.0,0.0,0,11122.0,75,119.0,10.0,1790.0,0,0,0,11059.0,3688,1626.0,138,1822.75,366.0,0.0
RO,1112,134.0,8385.0,2147.0,43337,4908,3395,13686,9721.0,70039,13906,19950.0,4506,3346,2494.0,21134,138636,8919.0,46610,28509,26107,2276.0,12104.0,15798.0,276.0,18,11095,608.0,4394,3303,2137.0,942.0,2308,6881.0,17131,44383,7097,655.0,2701,6654,2566,15183.0,2688,2337.0,10965.0,4979.0,2665,5686,4678.0,40228,2648.0,855.0,0,4246,19299,6018,24322,14473,2787.0,5054.0,93.0,8996,240.0,13037,800.0,6217.0,2397,10611,9869.0,21625,10153,2225.0,4310,12766,17166.0,2015.0,155179.0,16036.0,4727,1814.0,65990,2121,791.0,2414,1836.0,5992.0,4928,25109,3429,48541,8969.0,13049.0,36038,1532,32001,2597,11969,559,6571,169578,50596,12445,13984,7446,77924,17210.0,18025,18269,43420,34988,634,35190,12028,72583,63856,10581.0,19598,74884,33705,245451,20551,17225,9912,47003,10175,108812,8299.0,19851,13369.0,78330.0,145983,31.0,263.0,4134,58666,38917,5917.0,86738,9979,29464,9085,11946.0,5196,665,2945.0,6792,26721.0,5109,83106.0,12624,3471,4263,26158.0,16808,228,23855,412,52257,52068,13442,12745,497.0,26531,5378.0,2759.0,9781,6574,684.0,4118,12591.0,37239.0,4107.0,9433,1124.0,120600,1982,30606,8552.0,4546,19571,2218,35729,7314,4324,14422,6401.0,20,1347,2110.0,143.0,11224.0,4824,338.0,3516,2131.0,3096,3253,550.0,1799,708.0,5531.0,0.0,1706,3540.0,214,125.0,5202.0,2364.0,13897,6234,322,24500.0,14625,10668.0,551,2244.0,189.0,0.0
SE,0,0.0,2192.0,198.0,12962,4159,956,6740,1677.0,16922,11389,5267.0,47,275,337.0,4593,1220,631.0,196,11463,21507,24636.0,9343.0,13227.0,140.0,0,11196,48.0,3783,2141,3835.0,29.0,581,14171.0,4846,17506,3626,730.0,75,1197,845,10021.0,1147,2514.0,15053.0,10385.0,2301,4751,2197.0,13615,932.0,87.0,2244,2284,32768,8376,12609,3856,1480.0,2127.0,996.0,5686,583.5,14280,750.0,2732.0,2670,1217,2025.0,18453,29630,3782.0,3236,18728,49698.0,3996.0,20284.0,2730.0,0,1756.0,15287,678,185.0,786,182.0,7796.0,2254,18635,2995,22545,312.0,8931.0,1856,2842,10141,1904,4738,629,811,106112,18200,5741,1557,42231,106557,71731.0,41480,42704,31684,12413,2277,10486,4883,38163,72466,21273.0,45536,58774,1513,111059,19841,11710,13762,49726,20481,85799,939.0,19908,2922.0,71009.0,81043,8403.0,3616.0,2812,50019,46922,71.0,147492,6649,0,19505,15431.0,11614,2842,3145.0,4903,17291.0,3566,136956.0,9973,1542,653,58637.0,28553,15751,40000,0,76869,105253,9967,14774,828.0,26829,3250.0,2904.0,8701,6314,2115.0,11230,22135.0,111778.0,88.0,10325,1705.0,20634,13546,78489,6128.0,1629,12872,3982,29555,2461,2736,0,0.0,4043,2032,1070.0,30.0,131.0,3474,2853.0,11126,5997.0,2605,5528,20.0,0,729.0,2685.0,0.0,111,5496.0,322,700.0,75.0,0.0,7292,0,1371,0.0,12831,8929.0,359,0.0,80.0,35.0
