geo,B051,B052,B081,B089,C101,C103,C104,C105,C106,C107,C108,C110,C131,C132,C133,C139,C141,C151,C152,C161,C162,C171,C172,C181,C182,C191,C201,C202,C203,C204,C205,C206,C211,C212,C221,C222,C231,C232,C233,C234,C235,C236,C237,C239,C241,C242,C243,C244,C245,C251,C252,C253,C254,C255,C256,C257,C259,C261,C262,C263,C264,C265,C266,C271,C272,C273,C274,C275,C279,C281,C282,C283,C284,C289,C291,C292,C293,C301,C303,C309,C310,C321,C322,C323,C324,C325,C329,C331,C332,D351,D352,D353,E360,E370,E381,E382,E383,E390,F411,F412,F421,F422,F429,F431,F432,F433,F439,G451,G452,G453,G454,G461,G462,G463,G464,G465,G466,G467,G469,G471,G472,G473,G474,G475,G476,G477,G478,G479,H492,H493,H494,H501,H502,H521,H522,I551,I559,I561,I562,I563,J581,J582,J591,J592,J601,J602,J611,J619,J620,J631,J639,L681,L682,L683,M691,M692,M701,M702,M711,M712,M721,M722,M731,M732,M742,M749,M750,N772,N773,N781,N782,N783,N791,N799,N801,N811,N812,N813,N821,N822,N823,N829,S951,S952,B061,B062,B071,C102,C109,C142,C143,I552,I553,M741,M743,N771,N802,N803,C120,C267,C302,C304,H504,H511,H512,N774,B091,C192,H491,H495,H503,H531,H532,J612,J613,B072,B099,C268
ES,4012,0,12408.0,2762.0,81020,30511,12818,23601,6329,79625.0,45472,45469,4537,5033.0,5480.0,23488,40811.0,8916.0,26409.0,6675,41391,9831,34446,59775,1454.0,47,29294,1992,13138.0,22393,12489,1934,6600,30145,21358,66953,17009,2181.0,16022.0,5124,6875,20432.0,18942,4748,22109.0,6120.0,2455.0,11405.0,15567.0,80669,11943.0,1765.0,1632.0,22690.0,53276,20708.0,30643.0,6593,1942.0,4895.0,1173.0,10155,1991.0,23960.0,2071.0,5767,8167.0,9313,7919.0,16006.0,39749,7432.0,6995.0,25844,59775.0,8387.0,63331.0,10114.0,19185.0,2004.0,60568,7255,674,1367.0,2802,17770.0,7386,51459,12781,33190,5012.0,773.0,41170,4758.0,59813,36098,8781.0,1959.0,68492.0,341873,45578,23893,18338,30733.0,280521.0,126818.0,45849,86766.0,132871.0,46934.0,9050,73253,30479,315769.0,221416.0,56550.0,113767,176715.0,5590,478891.0,240336.0,49060.0,44314.0,199399.0,79114,463295,45048.0,25835.0,1817.0,173995.0,305836.0,2848.0,3576.0,23499.0,186435.0,206811,4454,426914.0,111990.0,415019.0,41283.0,5584.0,29477,985,6850.0,22321.0,37389.0,13637,213702.0,17530,2852,2056,101986.0,70713.0,171058,178185.0,15029,51449.0,213025,47268,26893.0,2162,91153,13583,13466.0,46346,18532.0,8473,32456.0,11134.0,152575.0,991.0,43237.0,7039.0,112110,49091.0,459628,38363.0,18237,79696,20632,133778,20761,29446.0,325,20,60.5,18445.0,11975,487.0,4906.0,28282,6764,9809,9714,14863.0,5445,968.0,2525,672,11089.0,0.0,46.0,28058.0,732,254,217.0,8708,15437,0.0,345.0,0.0,0,9981.0,900,1150.0,38.0,0.0
FI,0,0,1636.0,2331.0,8279,1606,239,6131,716,9852.0,6794,3668,139,40.0,302.0,3005,3943.0,412.0,1138.0,8654,13480,19455,3610,9720,156.0,0,7659,9,1736.5,825,2580,25,95,4544,2391,11250,3824,53.0,298.0,467,766,6870.0,1468,1757,9208.0,627.714285714286,0.0,3207.0,2102.0,12021,1152.0,1944.0,531.0,224.0,18948,2826.5,5325.0,1969,354.0,15774.0,203.0,5660,2150.0,11854.0,55.0,1559,1398.0,837,2354.0,11523.0,15067,4441.0,2033.0,16996,2179.0,3480.0,1028.0,6124.5,1358.5,241.0,7896,873,129,964.0,114,1989.0,1077,12966,5535,12189,54.3333333333333,1326.33333333333,1662,586.666666666667,1981,1920,1575.0,400.5,883.0,71838,9629,8247,1917,19805.0,46227.0,14065.0,17551,13945.0,18682.0,9518.0,1118,7005,2387,9800.0,19357.0,6786.0,19564,18853.0,6795,83997.0,6219.0,5026.0,4054.0,23143.0,8021,36391,367.5,2180.0,10.0,0.0,45499.0,5658.5,3493.5,6485.75,23793.25,10194,635,42549.0,10842.0,3800.0,15623.0,1884.5,3920,880,424.0,2037.5,7254.25,384,49267.5,3610,800,0,0.0,0.0,5478,18197.0,0,19461.5,39486,5088,4758.5,128,10776,1269,1779.0,4729,2008.5,817,3162.0,640.0,44243.0,1528.0,2732.0,2148.0,8499,14529.0,45320,2145.0,1838,4655,1187,3968,1393,2575.33333333333,0,0,0.0,1112.5,942,94.0,211.0,529,362,2769,2345,1203.0,1055,0.0,0,72,0.0,466.0,42.8,4511.0,185,212,0.0,0,0,0.0,218.0,0.0,3950,5191.5,0,1913.0,381.0,3.0
FR,0,0,20700.0,1829.0,126265,24800,3585,56418,14559,213042.0,82996,70440,2597,6531.0,2697.0,29871,40913.0,21815.0,5855.0,18060,49162,15969,49985,70156,1335.0,0,66236,5783,13905.0,38476,21237,698,7217,71818,48949,112235,40635,2375.0,7361.0,9053,5926,35407.0,9369,10364,24189.0,10450.0,5403.0,14782.0,23339.0,76635,8776.0,3946.42857142857,6588.0,41427.0,106294,24924.0,47266.0,45788,5476.0,16329.0,1634.8,53500,4780.0,44891.0,3992.0,23138,16218.0,15475,11027.0,56999.0,64976,16894.0,6755.0,34064,129658.0,24146.0,80554.0,21255.0,99179.0,3435.0,54593,15521,2536,4544.0,2247,50239.0,12444,117856,80956,140114,16873.0,24349.0,40211,15675.0,40858,20402,35346.0,6410.0,20557.0,121146,90934,64878,14467,94195.0,454100.0,447727.0,397990,170107.0,142701.0,82715.0,13716,120183,42850,139363.0,231305.0,47776.0,206237,226537.0,42481,693109.0,95197.0,15553.0,22586.0,207905.0,81760,558192,112758.0,140829.0,2648.0,256720.0,351833.0,5548.0,7580.0,62172.0,197153.0,146276,4048,590080.0,119711.0,72714.0,78792.0,54540.0,45177,5942,8314.0,33762.0,106916.0,16509,363328.0,48440,7942,6073,188988.0,129380.0,147586,160870.0,155265,216923.0,323165,66303,72636.0,1693,120027,22099,22452.0,34989,22175.0,35956,32581.0,6405.0,718423.0,48856.0,32593.0,8579.0,148031,5159.0,427095,75744.0,43033,50035,15881,162311,36317,38578.0,0,0,0.0,13324.0,18929,302.0,6930.0,36982,10025,31392,16804,21130.0,18800,1646.0,1838,2046,14990.0,2308.0,1643.25,64258.0,2039,2680,302.0,0,166733,4861.0,2159.0,237164.333333333,6532,26267.0,1631,521.0,104.25,92.8
HR,0,0,2225.0,156.0,11493,1484,1177,4992,1033,23540.0,9451,7203,434,452.0,970.0,2899,15080.0,4583.5,5814.5,7155,8853,832,3579,8275,104.0,0,3444,158,704.0,2003,675,0,0,4658,935,9083,1990,24.0,1151.0,908,1363,3208.0,2798,532,314.5,519.0,181.5,835.0,2408.0,13762,1525.0,1454.0,1710.0,633.2,5201,1890.0,5320.0,352,975.0,1156.0,37.6666666666667,1403,111.0,4191.0,57.0,1419,754.0,587,2051.0,3198.0,3192,1129.0,546.0,2514,235.0,283.0,1642.0,10944.0,671.0,83.0,10627,1084,57,182.0,127,1378.0,1430,8579,2505,12523,1801.0,1148.0,9468,586.0,8837,911,1899.0,1492.0,2508.0,35671,17225,4693,6107,3375.0,19934.0,12808.0,3893,6255.0,8923.0,5010.0,314,6629,1826,8468.0,13750.0,2408.0,3612,13181.0,25847,66784.0,9274.0,2778.0,1294.0,11076.0,2787,32651,2500.0,3269.0,2323.5,10495.0,20128.0,3269.0,796.0,1480.0,21451.0,27079,460,28638.0,995.0,31076.0,5010.0,634.0,1181,281,1026.0,4443.0,6971.0,315,13764.0,1839,448,2074,3523.0,5242.0,8499,13400.0,12997,6241.0,19000,4076,2118.0,144,5535,1514,1064.0,906,2342.0,925,3010.0,126.0,5207.0,416.0,5353.0,398.0,14354,376.0,9679,1954.0,276,719,263,727,1468,2510.0,0,7852,0.0,1888.0,648,10.0,3149.0,2884,973,1289,779,895.0,828,24.0,825,86,594.5,212.5,115.5,1127.0,0,1,2563.0,364,1931,659.0,16.5,9424.0,2110,1994.0,74,0.0,21.5,0.0
HU,20,223,2525.0,132.0,26804,7734,968,6564,2181,29635.0,10754,13087,1536,768.0,292.0,6704,20900.0,3331.0,7450.0,4672,12344,904,10356,14743,260.0,745,8059,816,1234.0,2546,889,19,688,16388,11477,31230,4695,868.0,1746.0,5217,848,5739.0,1491,1970,5410.0,208.0,931.0,4467.0,4934.0,24571,3584.0,254.0,312.0,2895.0,26226,5760.0,6843.0,11863,7155.0,18622.0,0.0,4204,759.0,12305.0,93.0,8860,3058.0,9014,4511.0,25457.0,17525,5243.0,1625.0,9534,16693.0,2766.0,54903.0,338.0,334.0,1018.0,16386,1085,189,1093.0,2452,12192.0,3250,18110,5309,14268,4007.0,6333.0,21143,3099.0,6077,6583,2417.0,668.0,5478.0,47275,14172,16110,5498,6430.0,53024.0,21436.0,18449,27150.0,23250.0,14124.0,1284,18737,10247,33626.0,33313.0,6992.0,11227,33892.0,20560,129254.0,27369.0,7470.0,8400.0,28841.0,10289,78953,7625.0,15406.0,2909.0,47972.0,65123.0,8.0,15.0,8388.0,43947.0,21281,1161,69252.0,13504.0,17864.0,10527.0,3733.0,5785,570,848.0,2397.0,13703.0,1078,55534.0,9233,2966,21300,29698.0,13134.0,12750,50926.0,5415,36628.0,38042,7346,7917.0,1585,11651,3469,2365.0,16938,2737.0,1624,4798.0,11635.0,47616.0,1324.0,4809.0,859.0,22046,13512.0,32169,4418.0,9252,2210,4155,25826,3966,6631.0,11,71,0.0,18.0,4516,110.0,2200.0,1647,372,1918,3635,2934.0,4352,698.0,1273,1022,2960.0,0.0,197.0,567.0,377,165,1190.0,5361,8708,860.0,697.0,32637.0,3853,4100.0,74,94.3333333333333,72.0,0.0
IE,0,0,1443.0,0.0,14868,1400,95,6887,230,5656.0,6771,4090,83,398.0,164.0,1160,837.0,0.0,0.0,942,3124,60,2860,4901,747.0,0,4941,0,354.0,749,1065,0,2482,10567,710,7392,977,64.0,116.0,291,573,3224.0,968,928,710.0,587.0,273.0,854.0,153.0,3450,1642.0,38.0,3.0,303.0,3810,1047.0,2314.0,5782,4323.0,507.0,0.0,1744,1542.0,1793.0,0.0,779,116.0,598,701.0,2630.0,5056,1084.0,641.0,1241,169.0,507.0,2173.5,126.0,57.0,20.5,4142,911,61,148.0,0,23985.0,1643,4860,683,8178,0.0,12.0,255,834.0,2626,2135,1563.0,95.0,2059.0,21230,2417,1865,1868,1114.0,26383.0,21922.0,12264,13096.0,11107.0,5395.0,254,7223,2614,22683.0,17255.0,10850.0,10268,15470.0,5515,86194.0,12418.0,11679.0,4258.0,17352.0,9212,66827,435.0,2663.0,3.0,27731.0,0.0,322.0,321.0,2918.0,12813.0,46371,0,54801.0,10951.0,38677.0,0.0,0.0,4879,374,1340.0,2575.0,7507.0,0,38105.0,0,1007,0,10268.0,10407.0,18170,24059.0,2172,20474.0,20333,2361,3321.0,592,5794,3127,2104.0,4701,3697.0,991,8294.0,27808.75,3571.0,2061.0,3367.0,2094.0,0,1294.0,25193,4745.0,1441,7808,1150,6534,1012,1821.0,8,0,0.0,2241.0,2052,0.0,0.0,0,0,3599,922,2107.0,7537,0.0,0,0,0.0,0.0,0.0,7267.0,174,406,59.0,0,0,0.0,91.0,0.0,0,2891.0,0,1283.0,37.0,0.0
IT,0,0,13919.0,2667.0,57031,28949,10623,43904,9327,171687.0,58681,35343,19031,32688.0,25972.0,51712,168248.0,59269.0,80531.0,16605,104623,11723,60121,85828,1029.0,271,38966,1917,19430.0,26305,20307,2496,12448,47421,39311,136001,36668,2561.0,28231.0,12836,9059,37815.0,40795,11685,40758.0,16748.0,16565.0,18278.0,28841.0,166971,12464.0,2439.0,7268.0,39638.0,124313,52973.0,105108.0,36945,5949.0,17705.0,2393.0,26601,12474.0,53086.0,2923.0,16657,16322.0,36491,33975.0,100756.0,151721,31974.0,36272.0,130570,65162.0,11402.0,84754.0,22418.0,30429.0,17571.0,142619,30386,2072,4756.0,2862,58783.0,19267,113278,51988,61769,22202.0,3937.0,30425,10130.0,90888,18422,26106.0,6613.0,3760.0,373212,45723,19374,22482,42705.0,462365.0,420618.0,55246,98127.0,197089.0,58764.0,15052,259938,29457,185617.0,258481.0,54743.0,99671,220082.0,42837,481097.0,223773.0,59181.0,30369.0,211139.0,99686,589905,125344.0,40931.0,1312.0,166779.0,304949.0,14787.0,10775.0,18574.0,315033.0,198813,1066,578907.0,118867.0,353359.0,35174.0,1979.0,24177,1613,3559.0,24197.0,54720.0,14257,241139.0,113793,6048,33977,191975.0,73145.0,217353,259636.0,27693,99795.0,253703,33954,18717.0,2921,49995,10558,18463.0,113524,13893.0,7499,23825.0,4076.0,197464.0,19942.0,38856.0,6836.0,64247,27105.0,420698,36623.0,16365,48932,11823,174956,13300,31021.0,386,11968,0.0,5592.0,7464,2046.0,31421.0,49093,8459,44790,8847,9971.0,1731,5317.0,594,2362,10665.5,0.0,616.0,21364.0,685,1780,1815.0,13021,39802,2178.0,1862.0,0.0,0,21023.0,454,37.0,0.0,98.0
LT,0,0,1232.0,1091.0,7966,1072,116,7624,1263,9799.0,4223,3207,1382,869.0,580.0,5216,18276.0,519.0,540.0,8250,12808,258,3526,4226,7.0,0,3708,13,390.0,440,237,422,0,693,386,7680,1560,0.0,517.0,688,0,3381.0,1418,564,0.0,19.0,758.0,0.0,208.5,4366,1313.0,0.0,0.0,715.0,1553,867.0,3847.0,666,131.0,442.0,0.0,1300,69.5,1409.0,0.0,1074,445.0,1965,59.5,586.0,4019,486.0,663.0,510,91.0,577.0,1374.0,836.0,107.0,478.0,25206,1352,0,191.0,169,0.0,1476,8284,402,5561,1980.0,6240.0,5629,671.0,3464,1713,1546.0,0.0,2002.0,40506,8125,7102,994,3305.0,16795.0,12553.0,5397,9779.0,15054.0,11862.0,151,1624,3188,14218.0,16422.0,3196.0,11374,23055.0,845,53186.0,2124.0,6199.0,2159.0,16996.0,3936,27805,16684.0,5648.0,10822.0,14846.0,52846.0,0.0,1385.0,2425.0,17102.0,5921,28,22574.0,3904.0,5401.0,4048.0,351.0,614,78,190.0,438.0,3750.0,316,11624.0,2469,296,1313,12478.0,6749.0,6562,6875.0,864,8298.0,12528,2008,759.0,93,6873,2345,1488.0,1524,884.0,970,2000.0,3247.0,3344.0,1324.0,2359.0,545.0,7686,2429.0,14491,1392.0,337,1006,477,1825,1320,1761.0,269,0,0.0,4762.0,2096,193.0,1932.0,1488,37,600,1791,1334.0,3237,214.0,0,338,0.0,0.0,0.0,430.0,46,11,0.0,0,0,0.0,130.0,6574.0,1941,2179.0,51,0.0,0.0,0.0
LU,0,0,266.0,0.0,1573,0,0,0,0,2562.0,0,475,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2307,0,0.0,0.0,4,0,648.0,114,0,0.0,0.0,0.0,0.0,0.0,1391,0.0,466.0,0.0,0.0,1112,69.0,493.0,0,0.0,0.0,0.0,0,0.0,438.0,0.0,0,0.0,0,0.0,0.0,769,0.0,0.0,0,0.0,339.0,0.0,0.0,0.0,0.0,169,19,19,0.0,0,518.0,0,272,173,0,0.0,168.0,139,0.0,602,130,299.0,0.0,976.0,11025,4214,265,0,945.0,11008.0,7661.0,4998,4942.0,1220.0,971.0,123,1144,405,3289.0,2163.0,1739.0,2902,4747.0,263,7952.0,1594.0,2361.0,719.0,2483.0,1039,0,141.0,0.0,0.0,0.0,7593.0,0.0,0.0,0.0,0.0,3109,0,9303.0,2759.0,3088.0,1024.0,403.0,523,27,0.0,0.0,0.0,429,8478.0,386,308,47,2107.0,1466.0,4220,12347.0,1433,2335.0,5557,669,0.0,6,1390,88,104.0,0,238.0,121,370.0,0.0,10492.0,0.0,598.0,0.0,0,339.0,9401,944.0,848,132,154,488,39,232.0,0,0,0.0,0.0,0,0.0,0.0,110,188,267,331,401.0,29,8.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,665.0,0,0.0,0.0,0.0
LV,0,0,912.0,2110.0,4620,768,138,3122,437,5365.0,2227,2386,49,216.0,89.0,2317,8801.0,200.0,226.0,12983,11358,145,1363,3229,20.0,1,700,37,545.0,978,222,105,81,1952,233,2647,1583,14.0,251.0,168,316,2118.0,372,67,2114.0,392.0,83.0,377.0,15.0,5117,467.0,0.0,15.0,126.0,1542,743.0,2414.0,566,61.0,376.0,80.0,371,0.0,1561.0,2.0,984,101.0,28,174.0,667.0,1562,647.0,342.0,284,200.0,498.0,923.0,973.0,41.0,15.0,6484,200,9,90.0,369,580.0,953,5929,295,5413,1313.0,4383.0,1787,1572.0,3029,458,624.0,86.0,1115.0,20356,8396,4971,1214,1077.0,12461.0,7375.0,4284,3282.0,8822.0,5065.0,192,2071,1014,8973.0,9067.0,2357.0,5190,11808.0,2105,40181.0,2908.0,3274.0,1920.0,9881.0,2794,22152,5134.0,3100.0,3134.0,13025.0,23868.0,585.0,204.0,1639.0,24561.0,5062,17,17965.0,2856.0,2828.0,2957.0,93.0,683,104,195.0,579.0,2819.0,636,9751.0,4161,561,962,15098.0,12932.0,3692,9376.0,437,4945.0,6328,2104,674.0,78,4630,1479,483.0,1902,796.0,270,1455.0,739.0,1036.0,1400.0,1736.0,384.0,5363,1037.0,6375,817.0,611,1264,201,1392,727,1312.0,15,0,0.0,6225.0,365,17.0,1641.0,929,98,700,1178,1222.0,5141,25.0,21,65,1176.0,0.0,121.0,1176.0,162,58,1.0,29,554,209.0,23.0,4300.0,1330,1659.0,19,0.0,58.0,0.0
MT,0,0,0.0,0.0,320,257,0,177,0,1543.6,0,934,0,0.0,8.8,0,362.0,0.0,0.0,0,297,0,0,1303,0.0,0,0,0,111.0,0,0,0,227,822,0,1033,262,0.0,0.0,0,0,750.125,282,0,14.0,0.0,0.0,0.0,0.0,1005,0.0,0.0,0.0,0.0,144,0.0,246.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,21.6,0,0.0,42.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1526,75,0,0.0,0,0.0,53,1583,0,0,0.0,0.0,0,12.8,257,0,0.0,0.0,482.2,3507,510,37,0,140.0,3594.4,2178.75,401,926.4,1282.4,494.2,0,421,182,2995.4,3991.4,342.4,735,1786.6,293,3280.6,2069.6,412.8,748.2,2778.2,937,6166,677.8,390.2,0.0,2153.8,1145.6,0.0,104.0,0.0,3600.0,7885,0,6273.8,1835.8,1367.6,0.0,0.0,520,67,96.2,283.0,0.0,0,3056.8,0,0,143,867.8,582.2,860,2512.8,1571,2075.0,1855,0,0.0,0,1257,220,246.0,78,51.0,180,295.2,0.0,0.0,2302.0,1163.8,391.2,2451,0.0,3157,0.0,0,0,0,0,100,350.0,0,0,0.0,0.0,0,0.0,0.0,208,0,162,317,710.4,0,0.0,0,0,0.0,0.0,0.0,0.0,0,42,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
NL,0,0,806.0,1343.0,14540,9872,2835,12980,3329,42001.0,23374,6607,209,1005.0,1974.0,9033,4048.0,1158.0,697.0,1324,12417,3935,13746,25489,876.0,0,24762,395,6107.0,3882,7495,2052,393,11943,3311,26964,5182,0.0,2363.0,535,0,10545.0,1982,2527,0.0,1019.0,0.0,4978.0,3404.0,34385,4605.0,0.0,0.0,8039.0,25528,5099.0,10765.0,7004,751.0,1029.0,1033.0,10850,5002.0,7064.0,92.0,2528,5231.0,3486,2864.0,12838.0,31432,7587.0,2033.0,25679,8549.0,5815.0,4428.0,11611.0,3812.0,2541.0,23586,1990,754,939.0,673,12180.0,2021,33890,10622,0,0.0,0.0,5334,3932.0,11048,6297,4421.0,1769.0,6012.0,127813,34899,18577,7962,16417.0,125598.0,74490.0,38381,96629.0,23437.0,17240.0,3748,27123,34626,78344.0,118060.0,59025.0,89207,85367.0,14210,313713.0,53762.0,15295.0,19330.0,88110.0,36862,239681,18145.0,32167.0,0.0,0.0,113526.0,1852.0,10907.0,15814.0,69478.0,55174,0,214532.0,47403.0,65250.0,0.0,0.0,18895,2128,4016.0,4104.0,21972.0,3346,159518.0,16275,456,5723,47012.0,25938.0,53173,100342.0,38690,141865.0,112081,16045,32049.0,3420,50601,17191,12189.0,29309,9534.0,12558,13089.0,19908.0,476102.0,61620.0,19549.0,2807.0,33352,3601.0,150214,24776.0,7116,10456,3802,20884,2893,10093.0,584,3043,0.0,3262.0,7296,4.0,143.0,11773,0,11250,6639,7124.0,1969,728.0,2948,811,306.0,201.0,10864.0,0.0,0,2357,0.0,5213,0,117.0,2969.0,0.0,0,5572.0,198,0.0,0.0,77.0
NO,378,0,3141.0,412.0,13426,1204,407,6887,596,8495.0,3233,3935,202,179.0,157.0,2312,1262.0,89.0,48.0,3767,9758,1784,1334,6100,30.0,4,6553,1,1157.0,978,1040,0,945,1787,668,3928,1724,9.0,35.0,356,514,5128.0,678,2885,1623.0,300.0,25.0,6516.0,975.0,7196,426.0,101.0,2887.0,271.0,8555,1162.0,3579.0,1529,202.0,903.0,294.0,4485,207.0,2390.0,6.0,2057,702.0,918,760.0,5538.0,7733,1419.0,352.0,7655,45.0,916.0,2344.0,26600.0,496.0,293.0,5605,613,49,444.0,19,2026.0,498,15363,3444,15249,65.0,540.0,351,708.0,4299,847,1772.0,62.0,4954.0,73772,8041,4413,799,24932.0,57065.0,21242.0,23311,15955.0,23254.0,7010.0,755,3397,2818,15801.0,22140.0,7528.0,26191,24968.0,3183,75844.0,7187.0,13557.0,2629.0,33362.0,15695,61201,238.0,4096.0,711.0,34416.0,30405.0,9815.0,16435.0,1411.0,28763.0,26009,76,49172.0,10277.0,4066.0,13247.0,8842.0,3977,578,443.0,5650.0,4521.0,794,38664.0,4861,751,2593,15931.0,8448.0,8302,23606.0,0,12635.0,47779,6793,6581.0,1956,6687,1221,1975.0,3218,2622.0,561,4520.0,1159.0,51994.0,0.0,4359.0,1603.0,9290,3625.0,31367,3216.0,845,3986,754,8303,1089,1290.0,27299,1423,644.0,9759.0,2211,29.0,200.0,1511,1670,3857,923,1436.0,3237,24.0,0,85,9.0,0.0,0.0,7432.0,144,841,36396.0,13,3788,373.0,41.0,14355.0,5312,7587.0,785,307.0,25.0,4.0
PL,112137,4623,16925.0,4217.0,118089,31656,5571,38450,9742,99368.0,50456,24662,2897,3632.0,6386.0,35342,78690.0,6549.0,17579.0,33040,80886,7429,47552,44388,2915.0,4011,29503,1253,7940.0,24268,10171,1157,1810,19772,36337,137443,32745,2599.0,10805.0,11639,6457,41047.0,11717,7721,22269.0,4614.0,5815.0,10253.0,18411.0,89989,18246.0,6475.0,5480.0,8090.0,79452,14940.0,61297.0,16702,5501.0,10498.0,8963.0,11294,480.0,32244.0,3171.0,11083,13546.0,25421,10822.0,29129.0,33239,17010.0,6265.0,36108,30098.0,9580.0,123152.0,9610.0,15411.0,5201.0,150716,7034,540,1747.0,3482,21710.0,18815,98461,24837,83800,22448.0,35405.3333333333,32438,35290.0,38159,9936,10354.0,1385.0,32367.0,215016,85410,48725,38093,28150.0,177333.0,115128.0,90457,73126.0,120193.0,58702.0,4308,61484,22736,103871.0,105160.0,18774.0,41117,177107.0,158165,528689.0,61508.0,39366.0,24698.0,102145.0,30970,308922,46031.0,65088.0,33147.0,131680.0,293595.0,612.0,1332.0,19504.0,110635.0,47111,829,125030.0,23483.0,18435.0,34429.0,7639.0,10152,1975,3783.0,11936.0,29876.0,3509,127922.0,29997,5286,12510,61097.0,97797.0,67965,115506.0,7025,75510.0,114538,20525,10343.0,908,56049,6570,9839.0,21293,12702.0,3306,12773.0,26049.0,64550.0,32444.0,14372.0,3398.0,93937,5391.0,76532,16129.0,14458,14722,4521,25532,13334,19603.0,524,148,0.0,16057.0,10912,730.0,9865.0,18597,358,10145,8766,6107.0,31268,3875.0,5353,1833,11271.0,1323.0,857.0,3838.0,1228,863,5118.0,9209,22145,3554.0,466.0,0.0,8745,21862.0,830,0.0,9045.0,76.0
PT,0,0,7213.0,330.0,15481,3791,2151,6084,1716,41301.0,7639,14481,2552,7564.0,8275.0,22316,76410.0,3587.0,43947.0,4827,23562,3570,7442,15120,93.0,0,4056,402,3096.0,2067,1666,415,1063,5026,5140,18430,5843,227.0,5335.0,10044,1082,5560.0,9420,1247,1203.0,842.0,824.0,1839.0,3462.0,29463,2172.0,523.0,416.0,2236.0,12521,15871.0,13410.0,1490,996.0,1667.0,3074.0,1068,0.0,6913.0,480.4,3510,2031.66666666667,3526,1398.0,4316.0,6505,1330.0,1154.0,7130,5616.0,2490.0,22355.0,1165.0,503.0,1664.0,28611,2514,146,301.0,251,4656.0,5232,14206,4216,8169,667.0,77.0,13219,1700.0,6158,5223,3560.0,85.0,4383.0,135949,27345,7079,23086,5289.0,56255.0,33419.0,15102,28978.0,38719.0,16968.0,3952,25977,8112,51628.0,51092.0,7786.0,23285,38237.0,16191,124928.0,38467.0,14431.0,14352.0,53158.0,17967,125240,15577.0,8443.0,0.0,33166.0,58833.0,0.0,488.0,2720.0,25797.0,47335,189,110625.0,18695.0,81908.0,8592.0,1754.0,4647,699,1244.0,1564.0,9162.0,3023,44640.0,3979,667,22869,5817.0,16613.0,31529,47712.0,5627,44038.0,42601,4954,3603.0,1071,10941,1175,3071.0,6570,4086.0,1529,5169.0,3374.0,69064.0,11692.0,7777.0,1898.0,37084,7361.0,55401,5405.0,2773,8257,2538,150571,1984,6007.0,0,0,21.0,6726.0,3300,60.0,6970.0,5522,1420,5252,3236,3735.0,1734,202.0,589,559,94.5,0.0,0.0,10617.0,74,106,2.5,1990,0,0.0,0.0,11275.0,3335,2743.0,30,1631.875,373.0,0.0
RO,5376,382,7573.0,2407.0,45794,5478,3353,14105,10838,68139.0,12582,20565,4410,3480.0,2068.0,19896,145887.0,8361.0,53270.0,30028,28571,1284,11205,16283,358.0,50,18301,362,3853.0,3195,2090,1075,2593,6461,14494,38536,6552,748.0,2818.0,6392,2587,14927.0,2586,2480,13379.0,5669.0,2500.0,5380.0,4716.0,39808,3870.0,1232.0,0.0,3952.0,15832,5347.0,16587.0,11241,2934.0,3429.0,210.0,7455,384.0,13032.0,754.0,5430,2245.0,8996,6492.0,20558.0,10621,2221.0,4287.0,16638,18318.0,1468.0,117726.0,17388.0,4049.0,1523.0,61197,2048,804,1457.0,1510,4426.0,5199,26372,3432,55941,7169.0,14283.0,36670,1472.0,32299,2300,14475.0,607.0,5611.0,166354,52040,15563,16355,7403.0,79587.0,16927.0,18491,18943.0,43466.0,33209.0,608,37838,10878,74238.0,64563.0,11750.0,17914,73765.0,31100,252219.0,21256.0,18446.0,9184.0,44256.0,11384,101187,9776.0,13655.0,16634.0,78437.0,113752.0,24.0,362.0,4246.0,56371.0,36418,5590,70918.0,9175.0,31899.0,10027.0,11570.0,5843,587,3251.0,7165.0,27513.0,5184,56131.0,9501,1380,4139,24834.0,16205.0,281,20700.0,449,47787.0,53013,10422,13343.0,466,25776,4805,2440.0,7841,5326.0,522,3989.0,20642.0,20873.0,5761.0,9093.0,762.0,121093,804.0,27834,7598.0,3524,12658,1507,33736,6160,4626.0,19099,6581,36.0,1172.0,2450,254.0,12999.0,3396,301,2392,1995,2445.0,2970,411.0,1583,856,6351.0,0.0,1826.0,3766.0,216,38,7526.0,2466,15039,6618.0,364.0,28866.0,10954,10999.0,723,2551.0,295.0,11.0
